filename	batch	tank	wtKITA1	nwtKITA1	wtKITA5	nwtKITA5	negr1_dich	index	wt_guide	Intestine_area	Food_fluo	Food_area	AutoFlo	AutoFloProb_1	AutoFloProb_2	tod	n	f_batch	Food_fluo_cat	Food_fluo_cat_all	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	qRNA	line	diet	Exp	date	overfeeding	cholesterol	glucose	VAST	plate	Imaged	age	length_Res	dorsal_area_Res	lateral_area_Res	Intestine_area_Res	Food_area_Res	Food_fluo_Res	intlength	intlength_Res	intdorsal_area	intdorsal_area_Res	intlateral_area	intlateral_area_Res	intIntestine_area	intIntestine_area_Res
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_C11	17	36	.18872654	.81127346	1	0	1	AU254	k5	5093	13834.521	438	0	.01504129	.98495877	8.5	274	8	3	4	3877.8104	955326.54	0	0	1.328e+09	6484.9961	15941.054	3878.2114	1315589	0	0	1.380e+09	6739.0113	14703.062	3890.3152	966870.73	0	0	1.336e+09	6525.7563	15972.879	3878.0996	1325488.3	0	0	1.402e+09	6845.612	14827.64	11/30/2021 11:37	3877.8104	955326.54	1315589	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-113.60743	-29464.613	16676.074	-1009.1282	142.46154	2922.8506	-.44813738	-.44813738	-.62018631	-.316858	-.33113761	.27439149	-.40225007	-.79281672
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_C12	17	36	1	0	1	0		AU262	k5	6524	18347.614	587	0	.00147569	.99852437	8.5	248	8	4	4	3926.9433	963162.23	0	0	1.472e+09	7187.7677	17366.634	3932.7766	1328359.4	0	0	1.497e+09	7311.2982	15587.294	3927.3089	981166.38	0	0	1.483e+09	7239.0516	17330.498	3939.0188	1355305.8	0	0	1.533e+09	7487.3914	15752.321	11/30/2021 11:37	3926.9433	963162.23	1328359.4		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-64.474493	-42629.424	608.77182	421.87179	291.46154	7435.9442	-.24635763	-.24635763	-.50891642	-.65337661	-.24635763	-.06779862	.44177249	.13903426
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_D02	17	37	.79031092	.20968908	.95650667	.04349333		AU278	k5	8294	13915.975	355	0	.00043287	.99956709	8.5	269	8	3	4	4317.1859	1225777.6	0	0	1.981e+09	9671.6532	20052.164	4345.2858	1623962.4	0	0	1.868e+09	9120.8719	17177.592	4307.4626	1232327.3	0	0	1.989e+09	9712.0448	20090.078	4339.6177	1626713.9	0	0	1.880e+09	9178.6553	17208.548	11/30/2021 11:37	4317.1859	1225777.6	1623962.4		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	325.76807	53187.623	67165.989	2191.8718	59.461538	3004.3052	1.5368734	1.5368734	1.4941549	.93197131	1.7444475	.93197131	1.6402099	1.9358619
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_D03	17	37	.9610872	.0389128	0	1	0	AU286	k5	6160	9870.0476	223	0	.00876002	.99123996	8.5	270	8	1	3	3966.205	985652.47	0	0	1.363e+09	6657.0863	16011.432	3976.2363	1319297.5	0	0	1.426e+09	6962.0055	15151.229	3943.1053	989301.15	0	0	1.364e+09	6660.0372	16025.764	3971.1598	1328508.9	0	0	1.439e+09	7028.2084	15195.643	11/30/2021 11:37	3966.205	985652.47	1319297.5	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-25.21276	-36920.523	-31497.082	57.871795	-72.538462	-1041.6226	-.08138581	-.08138581	-.316858	-.46316899	-.316858	-.55575496	.18789171	-.09050664
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_D11	17	37	.07930543	.92069457	1	0	1	AU255	k5	8615	11316.724	189	0	.00258158	.9974184	8.5	257	8	2	3																																	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				2512.8718	-106.53846	405.05424							1.798389	2.1241949
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_D12	17	37	1	0	0	1	0	AU263	k5	7354	10159.633	240	0	.00236783	.99763215	8.5	250	8	2	3																																	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				1251.8718	-55.538462	-752.037							1.0099902	.9515088
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_E01	17	41	1	0	0	1	0	AU272	k5	6722	11479.913	298	0	.005153	.99484706	8.5	245	8	2	3	4433.5882	1191952.5	0	0	1.715e+09	8374.8674	17845.756	4097.8603	1560439.5	0	0	1.714e+09	8370.0675	16399.991	4426.5402	1198801.3	0	0	1.693e+09	8268.6938	17694.347	4077.3043	1572043.5	0	0	1.747e+09	8530.8083	16535.888	11/30/2021 11:37	4433.5882	1191952.5	1560439.5	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	442.17037	-30390.37	-64677.185	619.87179	2.4615385	568.24329	2.2111272	2.2111272	1.3457648	-.33113761	1.3129815	-.95309776	.66694433	.28709646
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_E02	17	41	1	0	0	1	0	AU279	k5	4881	11944.865	440	0	.00452431	.99547571	8.5	287	8	2	3	3976.8681	970250.24	0	0	1.352e+09	6599.7362	15933.202	3929.3378	1296568	0	0	1.418e+09	6924.4179	14839.805	3940.2676	974646.61	0	0	1.349e+09	6589.2025	15919.918	3917.0034	1304672.9	0	0	1.439e+09	7027.5037	14934.694	11/30/2021 11:37	3976.8681	970250.24	1296568	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-14.549726	-56880.362	-60485.049	-1221.1282	144.46154	1033.1951	-.04065923	-.04065923	-.43320635	-.89091835	-.43320635	-.91125285	-.55085837	-.93272584
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_E03	17	41	.97301855	.02698145	0	1	0	AU287	k5	7192	12700.148	398	0	.00382044	.99617958	8.5	261	8	2	3																																	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				1089.8718	102.46154	1788.478							.9515088	.74424087
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_E10	17	41	.45859873	.54140127	1	0	1	AU248	k5	5415	6806.4412	172	0	.01239979	.98760021	8.5	291	8	1	2	3997.5927	915011.6	0	0	1.298e+09	6338.2566	16017.858	3917.6447	1244200.4	0	0	1.321e+09	6449.9772	14451.511	3890.4958	928170.78	0	0	1.328e+09	6483.4161	16206.13	3906.5406	1248357.5	0	0	1.323e+09	6457.6459	14373.899	11/30/2021 11:37	3997.5927	915011.6	1244200.4	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	6.1748525	-120977.15	-125016.52	-687.12821	-123.53846	-4105.229	.08138581	.08138581	-1.1405576	-2.4040126	-.77584953	-1.6318898	-.24961562	-.5368863
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_E12	17	41	1	0	0	1	0	AU264	k5	6682	10470.863	277	0	.00617688	.99382305	8.5	288	8	2	3	3948.5322	967857.67	0	0	1.369e+09	6683.093	16215.899	3900.0815	1306676.6	0	0	1.440e+09	7031.0149	15307.381	3912.3584	976710.21	0	0	1.363e+09	6657.537	16132.958	3873.7438	1311581.4	0	0	1.459e+09	7123.6939	15380.587	11/30/2021 11:37	3948.5322	967857.67	1306676.6	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-42.885627	-47161.548	-33745.162	579.87179	-18.538462	-440.8071	-.14959889	-.14959889	-.47830599	-.70456485	-.40362774	-.57163753	.57913216	.22482504
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_F01	17	35	.972106	.027894	0	1	0	AU273	k5	6455	11621.996	339	0	.00226106	.99773896	8.5	249	8	2	3																																	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8				352.87179	43.461538	710.32612							.40225007	.09050664
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_F02	17	35	.57646079	.42353921	.97093023	.02906977		AU280	k5	6020	11261.755	338	0	.08235787	.91764212	8.5	266	8	2	3	4183.5652	1120504.2	0	0	1.704e+09	8319.5879	18414.831	4190.351	1529754.6	0	0	1.724e+09	8419.328	16369.676	4265.2218	1146732.8	0	0	1.739e+09	8488.7993	18491.777	4185.4842	1537859.5	0	0	1.760e+09	8595.8321	16586.418	11/30/2021 11:37	4183.5652	1120504.2	1529754.6		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	192.14735	5026.6392	51384.489	-82.128205	42.461538	350.08482	.87094573	.87094573	.85131464	.24635763	1.1669186	.65337661	.07841241	-.17563981
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_F03	17	35	.97252557	.02747443	0	1	0	AU288	k5	6707	10689.906	321	0	.00073517	.99926478	8.5	259	8	2	3	4048.3528	1105730	0	0	1.591e+09	7768.7082	17290.91	4020.1599	1487435.9	0	0	1.661e+09	8110.6386	16146.163	4039.0523	1114492.8	0	0	1.600e+09	7814.7552	17341.518	4000.3822	1500475.5	0	0	1.684e+09	8222.4663	16218.921	11/30/2021 11:37	4048.3528	1105730	1487435.9	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	56.934964	48045.236	88426.226	604.87179	25.461538	-221.76431	.35990401	.35990401	.6702433	.89091835	.85131464	1.2222275	.62243808	.24961562
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_F10	17	35	1	0	1	0		AU249	k5	4592	8893.2504	159	0	.02035643	.97964364	8.5	279	8	1	2	3943.6096	934810.18	0	0	1.409e+09	6881.4564	16942.148	3877.9955	1306736.5	0	0	1.456e+09	7111.5254	15307.91	3905.438	954070.43	0	0	1.416e+09	6912.7972	16902.972	3867.8022	1309607.5	0	0	1.475e+09	7203.7948	15457.725	11/30/2021 11:37	3943.6096	934810.18	1306736.5		ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-47.808181	-78105.025	-30796.144	-1510.1282	-136.53846	-2018.4198	-.1633152	-.1633152	-.85131464	-1.380062	-.38897141	-.54001137	-.7602329	-1.0938097
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_F11	17	35	1	0	0	1	0	AU257	k5	6995	10803.318	319	0	.0040571	.99594289	8.5	286	8	2	3	3741.1087	1006019.3	0	0	1.361e+09	6647.276	15825.347	3789.8595	1332008.1	0	0	1.423e+09	6945.8153	14980.632	3774.2141	1012389.5	0	0	1.365e+09	6666.8791	15876.502	3767.9846	1337331.5	0	0	1.440e+09	7030.2641	15083.861	11/30/2021 11:37	3741.1087	1006019.3	1332008.1	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-250.30913	79657.468	113329.73	892.87179	23.461538	-108.35241	-1.3129815	-1.3129815	-.10860788	1.1669186	-.20465992	1.7444475	.84333974	.48199754
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_F12	17	35	.33661685	.66338315	1	0	1	AU265	k5	6539	12109.444	247	0	.01528268	.98471731	8.5	267	8	2	3	3881.0482	967917.48	0	0	1.430e+09	6980.94	16995.201	3915.6861	1315409.5	0	0	1.483e+09	7240.4785	15697.963	3896.9785	976470.95	0	0	1.433e+09	6996.2288	16949.505	3916.2704	1324979.9	0	0	1.511e+09	7379.3713	15848.742	11/30/2021 11:37	3881.0482	967917.48	1315409.5	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-110.36957	-18257.602	14596.229	436.87179	-48.538462	1197.7742	-.41837129	-.41837129	-.46316899	-.17706229	-.34548507	.21851609	.45509838	.151213
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_G01	17	36	.98417569	.01582431	0	1	0	AU274	k5	5187	15391.108	471	0	.00549999	.99450004	8.5	273	8	3	4	4379.9328	1101513.1	0	0	1.550e+09	7566.876	16957.715	4124.1482	1470598.1	0	0	1.613e+09	7876.8467	15824.024	4361.7044	1119158.3	0	0	1.574e+09	7685.4198	17051.139	4093.2891	1481962.9	0	0	1.634e+09	7979.4505	15879.78	11/30/2021 11:37	4379.9328	1101513.1	1470598.1	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	388.51496	-97896.314	-123026.42	-915.12821	175.46154	4479.4382	1.8847806	1.8847806	.63669378	-1.6855013	.73973722	-1.5825963	-.33771639	-.71281291
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_G02	17	36	1	0	0	1	0	AU281	k5	5032	9322.5964	269	0	.00439515	.99560487	8.5	253	8	1	2	3816.8584	1005481	0	0	1.316e+09	6426.3735	15489.651	3785.1494	1207324.8	0	0	1.339e+09	6537.7518	14946.255	3805.5467	987506.71	0	0	1.291e+09	6301.9315	15387.185	3784.5172	1209837	0	0	1.340e+09	6544.8875	14947.437	11/30/2021 11:37	3816.8584	1005481	1207324.8	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-174.55939	46742.022	-55813.438	-1070.1282	-26.538462	-1589.0738	-.91125285	-.91125285	-.12224789	.87094573	-1.1149663	-.75766986	-.48199754	-.82626489
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_G12	17	36	.46604546	.53395454	1	0	1	AU266	k5	7705	12743.405	213	0	.02074163	.97925836	8.5	285	8	2	3	4336.7705	1281614.4	0	0	1.980e+09	9667.4783	19730.567	4365.7206	1675372.9	0	0	1.880e+09	9177.902	17230.307	4407.2459	1292201.5	0	0	1.998e+09	9756.8217	19774.683	4366.5597	1685690.9	0	0	1.926e+09	9402.9171	17455.575	11/30/2021 11:37	4336.7705	1281614.4	1675372.9	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	345.35266	100653.52	107081.69	1602.8718	-82.538462	1831.7351	1.5825963	1.5825963	2.0766071	1.3129815	2.2111272	1.5368734	1.2626061	1.3180109
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_H01	17	37	.21952207	.78047793	.97496011	.02503989	1	AU275	k5	5837	11281.342	362	0	.00157405	.99842596	8.5	251	8	2	3	4025.3715	1035238.6	0	0	1.598e+09	7804.011	18007.044	3906.7129	1378543.7	0	0	1.557e+09	7600.6336	15802.998	4059.5957	1049145.5	0	0	1.604e+09	7830.0365	17961.087	3908.1327	1387456.1	0	0	1.559e+09	7614.5926	15768.362	11/30/2021 11:37	4025.3715	1035238.6	1378543.7	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	33.953694	-12623.394	-6977.5459	-265.12821	66.461538	369.67207	.22545977	.22545977	.14959889	-.027102	.17706229	-.21851609	-.09050664	-.3505026
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_H02	17	37	1	0	0	1	0	AU282	k5	3396	6527.5684	219	0	.00769277	.99230725	8.5	265	8	1	2	3852.4268	915908.81	0	0	1.297e+09	6332.1593	15843.894	3815.487	1154837.6	0	0	1.304e+09	6366.2867	14779.613	4037.4785	937771	0	0	1.316e+09	6426.0361	15847.393	3815.7339	1177357.8	0	0	1.342e+09	6554.1599	14945.464	11/30/2021 11:37	3852.4268	915908.81	1154837.6	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-138.99104	-58032.821	-129176.82	-2706.1282	-76.538462	-4384.1018	-.60384613	-.60384613	-1.077894	-.91125285	-1.5825963	-1.6855013	-1.6402099	-1.6883391
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_H03	17	37	.25917431	.74082569	.9449635	.0550365	1	AU289	k5	6383	11898.277	303	0	.00201855	.99798143	8.5	282	8	2	3	3653.7144	923325.81	0	0	1.402e+09	6846.6105	16940.745	3740.8209	1259991.5	0	0	1.432e+09	6990.6806	15405.342	3682.8083	939027.1	0	0	1.411e+09	6889.9506	16925.805	3735.9408	1280268.6	0	0	1.462e+09	7138.0028	15537.041	11/30/2021 11:37	3653.7144	923325.81	1259991.5	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-337.70341	34318.238	92607.62	280.87179	7.4615385	986.6069	-1.6855013	-1.6855013	-.99668194	.70456485	-.70456485	1.251339	.32498515	.0301323
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_H10	17	37	1	0	0	1	0	AU251	k5	6718	16636.942	494	0	.00430943	.99569052	8.5	244	8	3	4	4004.2044	1070798.3	0	0	1.506e+09	7352.6312	16793.267	3992.2025	1434559.9	0	0	1.570e+09	7668.2858	15826.781	4004.9326	1081834.1	0	0	1.517e+09	7406.2559	16847.114	3982.095	1439464.7	0	0	1.581e+09	7717.5663	15878.136	11/30/2021 11:37	4004.2044	1070798.3	1434559.9	1	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	12.786603	31983.582	61462.331	615.87179	198.46154	5725.2714	.13591068	.13591068	.41837129	.6702433	.46316899	.79428931	.65196605	.27456059
ABs_CD15_08dpf_vast01_plate01_negr1_210713_1630_W_H11	17	37	.38248544	.61751456	1	0	1	AU259	k5	5185	11767.427	367	0	.00060804	.99939191	8.5	276	8	2	3	3868.4517	927871.7	0	0	1.366e+09	6672.212	16602.768	3855.7829	1268903.8	0	0	1.366e+09	6670.6618	14738.143	3857.8572	933912.96	0	0	1.374e+09	6708.6677	16611.929	3845.9351	1274825.4	0	0	1.378e+09	6727.7143	14821.419	11/30/2021 11:37	3868.4517	927871.7	1268903.8	5	ABs	CD15	negr1	210713	1	0	0	1	1	1	8	-122.96615	-52919.321	-24516.174	-917.12821	71.461538	855.75663	-.50891642	-.50891642	-.91125285	-.79428931	-.62018631	-.41837129	-.3505026	-.72843695
