filename	date	batch	index	condition	tank	line	VAST	plate	Wellfolder	age	Imaged	protein	ldl	gluc	tc	tg	freeze_dried	pos_bio	batch_bio	Anders_batch	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	PostCheckValid	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	bld	bodyfat	numberadipocytes	opercular	abdominal	cardiac	pectoral	Length_1_1	Area_1_1	Border_1_1	Border_size_1_1	BodyPigm_Total_1_1	BodyPigm_Average_1_1	BodyPigm_Stdev_1_1	Length_1_4	Area_1_4	Border_1_4	Border_size_1_4	BodyPigm_Total_1_4	BodyPigm_Average_1_4	BodyPigm_Stdev_1_4	Length_1_7	Area_1_7	Border_1_7	Border_size_1_7	BodyPigm_Total_1_7	BodyPigm_Average_1_7	BodyPigm_Stdev_1_7	Length_1_10	Area_1_10	Border_1_10	Border_size_1_10	BodyPigm_Total_1_10	BodyPigm_Average_1_10	BodyPigm_Stdev_1_10	Date	length	dorsal_area	lateral_area	AreaEye	tod	length_Res	dorsal_area_Res1	lateral_area_Res1	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrLipids_Res1	LiverRefinedArea_Res1	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrLipids	intLiverRefinedArea	intAreaEye	intldl	inttg	inttc	intgluc
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_E09	201115	1	AN223	D	16	insH2Bfabp	0	17	201115_1130_E09	10	0	15.752867	.9187992	.50739251	.510444	1.0132408	0	27	5	2																																																													3.5				.02364852	.04299104	-.11994214	-.24960258	.0118834	.00529185	-.1400587	-.30478849																																	.44297473	-.03160141	.0934302	-.46175405
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_E10	201115	1	AN231	D	16	insH2Bfabp	0	17	201115_1130_E10	10	0	12.419073	.1361184	.63424064	.510444	.779416	0	35	5	2																																																													3.5				.02124316	-.21767163	-.00978952	-1.0512042	.03227492	-.19681986	-.00862588	-1.0452207																																	-1.4007451	-.40010982	.0934302	.40963621
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_F09	201115	1	AN224	D	16	insH2Bfabp	0	17	201115_1130_F09	10	0	19.700781	1.6334208	.7928008	.6465624	1.169124	0	28	5	2																																																													3.5				.15946625	.1955195	.16337921	.46265392	.11909308	.08490764	.11718713	.33318703																																	1.5014476	.18536702	.84362962	1.1797611
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_F10	201115	1	AN232	D	16	insH2Bfabp	0	17	201115_1130_F10	10	0	16.103793	1.3271544	.60252861	.1361184	.2338248	0	36	5	2																																																													3.5				-.35338311	-.76661757	-.04358849	.13746668	-.36906246	-.81384038	-.06676758	.07410951																																	1.0482354	-2.1246785	-2.032186	.2050475
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_G09	201115	1	AN225	D	16	insH2Bfabp	0	17	201115_1130_G09	10	0	21.630872	1.1570064	.95136096	.4423848	1.169124	0	29	5	2																																																													3.5				-.04501202	.19216477	.31985243	-.01612559	-.09945	.04573221	.2608696	-.18199758																																	.80025613	.18536702	-.29281584	1.8117294
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_G10	201115	1	AN233	D	16	insH2Bfabp	0	17	201115_1130_G10	10	0	17.946152	1.2250656	.3964004	.4764144	.6235328	0	37	5	2																																																													3.5				-.01338778	-.3802643	-.25180364	.03301277	-.04249962	-.46169512	-.28719588	-.06510272																																	.92524456	-.74912559	-.10050449	-1.2194088
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_H09	201115	1	AN226	D	16	insH2Bfabp	0	17	201115_1130_H09	10	0	22.595917	1.5993912	.76108877	.5785032	1.4029488	0	30	5	2																																																													3.5				.09080571	.42263484	.1274933	.42389411	.02925838	.25812121	.06207331	.23973155																																	1.4294492	.47940201	.46118913	1.0552379
InsH2Bfabp_food_10dpf_lipids_plate17_201115_1130_W_H10	201115	1	AN234	D	16	insH2Bfabp	0	17	201115_1130_H10	10	0	14.524627	1.531332	.71352072	.5785032	.9352992	0	38	5	2																																																													3.5				.08840035	-.07185264	.06322974	.33691407	.0837949	-.09072981	.05028029	.30284685																																	1.3641813	-.14621267	.46118913	.81099778
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_A11	201115	1	AN235	D	16	insH2Bfabp	0	18	201115_1130_A11	10	0	14.173702	1.7355096	.50739251	.5785032	1.4029488	0	39	5	2																																																													3.5				.08809968	.39244223	-.1449854	.53872656	.0858696	.37967441	-.15570803	.51107044																																	1.6267659	.47940201	.46118913	-.46175405
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_A12	201115	1	AN243	D	16	insH2Bfabp	0	18	201115_1130_A12	10	0	14.349164	2.4841608	.95136096	.7826808	1.7926568	0	47	5	2																																																													3.5				.28987192	.75531236	.28228754	1.2684569	.28514614	.73658773	.26974114	1.2360991																																	2.333244	1.0675705	1.5753809	1.8117294
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_B11	201115	1	AN236	D	16	insH2Bfabp	0	18	201115_1130_B11	10	0	13.384119	1.3271544	.85622486	.5444736	1.3250072	0	40	5	2																																																													3.5				.05376941	.3111459	.20176001	.12800626	.05707628	.31255089	.1961522	.11499511																																	1.0482354	.36422999	.28364116	1.4755824
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_B12	201115	1	AN244	D	16	insH2Bfabp	0	18	201115_1130_B12	10	0	15.401941	1.361184	.6976647	.170148	.389708	0	48	5	2																																																													3.5				-.32296155	-.65099117	.02650434	.14311502	-.335429	-.68940956	.00694319	.09081987																																	1.1112061	-1.4703884	-1.5876763	.72608426
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_C11	201115	1	AN237	D	16	insH2Bfabp	0	18	201115_1130_C11	10	0	11.629491	1.0549176	.60252861	.5444736	1.2470656	0	41	5	2																																																													3.5				.05346874	.22984956	-.05402318	-.14659564	.06926802	.26316702	-.04816258	-.12684728																																	.65149577	.27917302	.28364116	.2050475
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_C12	201115	1	AN245	D	16	insH2Bfabp	0	18	201115_1130_C12	10	0	10.927639	.8847696	.55496056	.4423848	.7014744	0	49	5	2																																																													3.5				-.05102542	-.34257951	-.11828674	-.33566448	-.0313987	-.29909192	-.10847392	-.30415003																																	.37040608	-.54954272	-.29281584	-.07907271
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_D11	201115	1	AN238	D	16	insH2Bfabp	0	18	201115_1130_D11	10	0	8.4711599	1.191036	.53910454	.4764144	.3117664	0	42	5	2																																																													3.5				-.01489113	-.70880437	-.11953419	-.01284235	.0235176	-.61777135	-.09296359	.06601396																																	.86745228	-1.76818	-.10050449	-.18358155
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_D12	201115	1	AN246	D	16	insH2Bfabp	0	18	201115_1130_D12	10	0	7.5061144	.7486512	.41225642	.3062664	.6235328	0	1	6	2																																																													3.5				-.17104372	-.28801379	-.16629676	-.34549184	-.1036944	-.13556339	-.10854702	-.18024105																																	.06332323	-.74912559	-.91890346	-1.1153374
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_E11	201115	1	AN239	D	16	insH2Bfabp	0	18	201115_1130_E11	10	0	13.647313	1.4292432	1.014785	.6125328	1.4808904	0	43	5	2																																																													3.5				.1209266	.4569649	.35405935	.22299975	.12187487	.45250753	.34646804	.20452021																																	1.1859954	.6055435	.64820258	2.0922678
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_E12	201115	1	AN247	D	16	insH2Bfabp	0	18	201115_1130_E12	10	0	7.85704	.4423848	.34883235	.340296	.389708	0	2	6	2																																																													3.5				-.13731479	-.52519332	-.23180776	-.65412334	-.07264862	-.37953512	-.17645199	-.49563568																																	-.83712102	-1.4703884	-.75869721	-1.6340855
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_F11	201115	1	AN240	D	16	insH2Bfabp	0	18	201115_1130_F11	10	0	14.173702	1.7695392	.7928008	.680592	1.3250072	0	44	5	2																																																													3.5				.18868513	.29772696	.12998819	.56093064	.18568563	.283252	.11884771	.53239443																																	1.6820114	.36422999	1.0232709	1.1797611
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_F12	201115	1	AN248	D	16	insH2Bfabp	0	18	201115_1130_F12	10	0	12.155879	.5785032	.38054438	.3743256	.8573576	0	3	6	2																																																													3.5				-.10358586	-.06089846	-.20218267	-.52037005	-.070057	.0053963	-.17521282	-.44275046																																	-.40451438	-.27734839	-.60535398	-1.3784408
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_G11	201115	1	AN241	D	16	insH2Bfabp	0	18	201115_1130_G11	10	0	14.875553	1.4973024	.6976647	.6125328	1.0132408	0	45	5	2																																																													3.5				.12032526	-.01739417	.03276516	.28632874	.11211336	-.04511212	.01692031	.2444423																																	1.3083833	-.03160141	.64820258	.72608426
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_G12	201115	1	AN249	D	16	insH2Bfabp	0	18	201115_1130_G12	10	0	16.893375	.9187992	.58667259	.4083552	.3117664	0	4	6	2																																																													3.5				-.06985693	-.60984439	.0018586	-.18243915	-.07062695	-.63097655	-.00244547	-.19392153																																	.44297473	-1.76818	-.46118913	.11964811
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_H11	201115	1	AN242	D	16	insH2Bfabp	0	18	201115_1130_H11	10	0	15.31421	2.1438648	.91964893	.680592	1.7147152	0	46	5	2																																																													3.5				.18808379	.68072549	.25266244	.93052603	.17655643	.64460265	.23384603	.88022969																																	2.0762789	.9397634	1.0232709	1.7047809
InsH2Bfabp_food_10dpf_lipids_plate18_201115_1130_W_H12	201115	1	AN250	D	16	insH2Bfabp	0	18	201115_1130_H12	10	0	24.789202	.9528288	.52324853	.4423848	.7014744	0	5	6	2																																																													3.5				-.036128	-.22349112	-.0636524	-.15077466	-.09396023	-.3901072	-.12002395	-.31064296																																	.50793247	-.54954272	-.29281584	-.31033986
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_A01	201115	1	AN251	D	16	insH2Bfabp	0	19	201115_1130_A01	10	0	16.279256	1.2250656	.72937674	.5444736	.9352992	0	6	6	2																																																													3.5				.06566013	.00697894	.14038886	.11909704	.06900855	-.00354722	.13996085	.11879007																																	.92524456	-.14621267	.28364116	.89170883
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_A02	201115	1	AN259	D	16	insH2Bfabp	0	19	201115_1130_A02	10	0	13.822776	1.1570064	.50739251	.510444	.9352992	0	14	6	2																																																													3.5				.02922517	-.01985893	-.09829087	.032117	.04904732	.01203893	-.08321468	.07651165																																	.80025613	-.14621267	.0934302	-.46175405
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_B01	201115	1	AN252	D	16	insH2Bfabp	0	19	201115_1130_B01	10	0	16.191524	1.020888	.68180869	.4423848	.9352992	0	7	6	2																																																													3.5				-.03672934	.00362421	.09073388	-.08744567	-.03290249	-.00563068	.09079989	-.08628188																																	.60861901	-.14621267	-.29281584	.65478678
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_B02	201115	1	AN260	D	16	insH2Bfabp	0	19	201115_1130_B02	10	0	17.595227	1.4292432	.72937674	.4764144	1.2470656	0	15	6	2																																																													3.5				-.0051051	.28855274	.12160641	.30198869	-.01262637	.25076332	.11176228	.27539593																																	1.1859954	.27917302	-.10050449	.89170883
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_C01	201115	1	AN253	D	16	insH2Bfabp	0	19	201115_1130_C01	10	0	15.752867	.7826808	.4915365	.2041776	.389708	0	8	6	2																																																													3.5				-.27523721	-.54532173	-.10162525	-.32801797	-.26840268	-.54685457	-.09875482	-.31879632																																	.16242937	-1.4703884	-1.3457883	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_C02	201115	1	AN261	D	16	insH2Bfabp	0	19	201115_1130_C02	10	0	6.8042631	.7486512	.57081658	.4423848	.8573576	0	16	6	2																																																													3.5				-.03943537	-.10451	-.03904068	-.38096841	.03066419	.05572055	.02207628	-.20518365																																	.06332323	-.27734839	-.29281584	.0122877
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_D01	201115	1	AN254	D	16	insH2Bfabp	0	19	201115_1130_D01	10	0	12.243611	.9868584	.44396845	.5444736	.9352992	0	9	6	2																																																													3.5				.06475812	-.00308526	-.15128024	-.12620548	.09673136	.05954823	-.12538941	-.05128877																																	.55244258	-.14621267	.28364116	-.95350131
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_D02	201115	1	AN262	D	16	insH2Bfabp	0	19	201115_1130_D02	10	0	5.7514862	1.0889472	.58667259	.1361184	.3117664	0	17	6	2																																																													3.5				-.34600244	-.65345593	-.02527161	-.04303751	-.26846899	-.47421448	.04269298	.15233255																																	.70009021	-1.76818	-2.032186	.11964811
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_E01	201115	1	AN255	D	16	insH2Bfabp	0	19	201115_1130_E01	10	0	12.068148	.8847696	.55496056	.4083552	.8573576	0	10	6	2																																																													3.5				-.07166095	-.08438159	-.04237507	-.23065938	-.03857696	-.01886414	-.01541261	-.15262513																																	.37040608	-.27734839	-.46118913	-.07907271
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_E02	201115	1	AN263	D	16	insH2Bfabp	0	19	201115_1130_E02	10	0	6.4533375	.7826808	.52324853	.4764144	1.0911824	0	18	6	2																																																													3.5				-.00600711	.12260534	-.09078261	-.35166902	.06631394	.2886038	-.02752239	-.16964919																																	.16242937	.07027147	-.10050449	-.31033986
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_F01	201115	1	AN256	D	16	insH2Bfabp	0	19	201115_1130_F01	10	0	20.3149	.1020888	.77694478	.680592	1.169124	0	11	6	2																																																													3.5				.20027518	.22403007	.17752222	-1.0157053	.17376769	.13761284	.15010679	-1.0926441																																	-1.6009097	.18536702	1.0232709	1.1219005
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_F02	201115	1	AN264	D	16	insH2Bfabp	0	19	201115_1130_F02	10	0	12.506805	1.1570064	.4915365	.3062664	1.0132408	0	19	6	2																																																													3.5				-.17645578	.041309	-.12458158	.02029148	-.14791833	.09569014	-.10125926	.08850769																																	.80025613	-.03160141	-.91890346	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_G01	201115	1	AN257	D	16	insH2Bfabp	0	19	201115_1130_G01	10	0	12.243611	.680592	.4915365	.4764144	.4676496	0	12	6	2																																																													3.5				-.00420309	-.48079906	-.10997301	-.43956719	.0273085	-.41918985	-.0843329	-.36517853																																	-.13576683	-1.176248	-.10050449	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_G02	201115	1	AN265	D	16	insH2Bfabp	0	19	201115_1130_G02	10	0	12.945462	.9187992	.4915365	.4764144	.4676496	0	20	6	2																																																													3.5				-.00660845	-.50763693	-.12666852	-.22028083	.01861354	-.46166069	-.10631777	-.16047451																																	.44297473	-1.176248	-.10050449	-.63748416
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_H01	201115	1	AN258	D	16	insH2Bfabp	0	19	201115_1130_H01	10	0	20.665826	1.2250656	.60252861	.510444	1.8705984	0	13	6	2																																																													3.5				.02952584	.91879501	-.00106784	.1025413	.00018132	.82524414	-.0309608	.01866338																																	.92524456	1.1692649	.0934302	.2050475
InsH2Bfabp_food_10dpf_lipids_plate19_201115_1130_W_H02	201115	1	AN266	D	16	insH2Bfabp	0	19	201115_1130_H02	10	0	14.787822	.0340296	.57081658	.6465624	1.558832	0	21	6	2																																																													3.5				.16323888	.58019073	-.04947538	-1.1074155	.17502837	.59195897	-.04133777	-1.0823675																																	-2.5357651	.72608426	.84362962	.0122877
InsH2Bfabp_food_10dpf_lipids_plate20_201115_1130_W_A03	201115	1	AN267	D	16	insH2Bfabp	0	20	201115_1130_A03	10	0	19.788512	.680592	.72937674	.3743256	.8573576	0	22	6	2																																																													3.5				-.10929859	-.1246384	.10699784	-.46321824	-.13370492	-.20513517	.08212873	-.53221254																																	-.13576683	-.27734839	-.60535398	.89170883
InsH2Bfabp_food_10dpf_lipids_plate20_201115_1130_W_B03	201115	1	AN268	D	16	insH2Bfabp	0	20	201115_1130_B03	10	0	16.805644	1.4632728	.58667259	.5785032	.9352992	0	23	6	2																																																													3.5				.09457834	-.05005153	-.03779324	.31709746	.09151682	-.07605812	-.04310755	.30391755																																	1.2448586	-.14621267	.46118913	.11964811
InsH2Bfabp_food_10dpf_lipids_plate20_201115_1130_W_C03	201115	1	AN269	D	16	insH2Bfabp	0	20	201115_1130_C03	10	0	16.366987	1.6674504	.72937674	.6125328	1.558832	0	24	6	2																																																													3.5				.12830727	.57012653	.10282397	.51890995	.12825344	.55184199	.10031407	.51378791																																	1.5640234	.72608426	.64820258	.89170883
InsH2Bfabp_food_10dpf_lipids_plate20_201115_1130_W_D03	201115	1	AN270	D	16	insH2Bfabp	0	20	201115_1130_D03	10	0	9.6116683	.9187992	.57081658	.510444	.9352992	0	25	6	2																																																													3.5				.0259178	-.056761	-.05782313	-.23210635	.07439833	.04879048	-.01594147	-.1106026																																	.44297473	-.14621267	.0934302	.0122877
InsH2Bfabp_food_10dpf_lipids_plate20_201115_1130_W_E03	201115	1	AN271	D	16	insH2Bfabp	0	20	201115_1130_E03	10	0	17.946152	2.211924	1.0623531	.680592	1.7147152	0	26	6	2																																																													3.5				.19576513	.71930027	.43162642	1.0586533	.18402187	.67130437	.41855261	1.0235373																																	2.1411981	.9397634	1.0232709	2.4226878
