barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	N_beta_cells_Res1	beta_cell_volume_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrofSpots_Res1	LiverArea_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	beta_cell_volume_Res2	mean_mean_insexpr_Res1	mean_mean_insexpr_Res2	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intN_beta_cells	intbeta_cell_volume	intmean_mean_insexpr	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrofSpots	intLiverArea	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1055	0	0	2	2	.66	1	0	0	OB_Mix1_181014_10dpf_tank02_lipids_plate05_f10					.08933275	1.0394496	.5197248	2.6783568	1.0443349	67	18	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	47		1	1	1	1	0	0	1	1		1		0			5.66	.1948968				-.0172686	.5409889	.1226227	.4019416	-.01808	.6136853	.1791903	.413486																								.849185	.3757214	.3283761	.0265987																								
1251	.05323442	.06231454	0	0	.66	1	0	0	OB_Mix1_181014_10dpf_tank02_lipids_plate05_g09					.08441942	.2923452	.3897936	1.2647796	.57514094	60	11	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	47		0	0	1	1	0	0	0	0	0	0		0		0	1.7132344	.2273796				-.1424838	-.8599802	-.3323985	-.3555559	-.1360484	-.7055869	-.2576546	-.3418565																								-.0628724	-.8210645	-.6349375	-1.653923																								
1260	0	0	1	1	0	0	0	0	OB_Mix1_181014_10dpf_tank02_lipids_plate05_g10					.09008864	.6171732	.5522076	2.1575652	.96865843	68	19	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	47		0	0	2	2	0	0	0	0	0		0	0	1	0	3	.162414				.0145404	.0183962	.0449216	-.0188501	.0126131	.0783323	.0985358	-.0076353																								1.099001	-.0927258	.2201719	-.676578																								
1252	0	0	.66	1	.66	1	0	0	OB_Mix1_181014_10dpf_tank02_lipids_plate05_h09					.08139584	.6821388	.487242	.9671844	.56000566	61	12	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	47		1	1	0	0	0	0	1	1				0	0		3.32	.2273796				-.0457091	-1.159377	-.3495585	.0357224	-.0347442	-.9414939	-.252794	.0506135																								.5798656	-.9851747	-.6723821	-.5251635																								
1057	0	0	2	2	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_a09					.1410047	.5846904	.3897936	2.8271544	.77189969	77	28	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	1	1	0	0	0	0	0	1		0		0	3.66	.324828				-.0579679	.7702121	-.0614807	-.0379703	-.0559345	.7171289	-.1115598	-.0474776																								-.0628724	.5259188	-.1790368	-.7761409																								
1064	0	0	1	1	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_a10					.15258286	.649656	.4222764	2.0087676	.80217026	85	36	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	0	0	0	0	1	1				0	0		3.66	.2923452				-.0308749	-.062584	-.0474075	.0388731	-.0460304	-.329335	-.1576612	.0245028																								.1360009	-.1963616	-.1144928	-.5872599																								
1058	0	0	.95596273	1.0900621	1.66	2	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_b09					.13353492	.487242	.3573108	1.4135772	.56000566	78	29	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		.42483582	.42686567	0	0	0	0	1	1				0	0		4.0407986	.2273796				-.0911245	-.6451663	-.2753994	-.133934	-.07792	-.5450596	-.2740786	-.14046																								-.2608668	-.7144741	-.6723821	-1.042711																								
1065	0	0	1	1	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_b10					.15146239	.8770356	.487242	3.1247496	1.2562289	86	37	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	0	0	0	0	1	1				0	0		3.66	.324828				.033417	1.051597	.4046264	.2677374	.0199483	.8099405	.3038179	.2537928																								.5798656	.8397378	.8048409	-.146801																								
1059	0	0	2	2	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_c09					.14660703	.5197248	.4547592	2.0087676	1.0291996	79	30	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	0	0	0	0	0	0		1		0	0	0	3.66	.1948968				.0056502	-.0517771	.1917698	-.0999665	-.0006583	-.212906	.1087546	-.1117794																								.333461	-.1963616	.2931114	-.9292006																								
1066	0	0	1	1	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_c10					.15669124	.7146216	.3897936	2.0087676	.80217026	87	38	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	0	0	0	0	1	1				0	0		3.66	.1948968				-.0647052	-.0661863	-.0514569	.1068081	-.085971	-.4108431	-.184775	.0907335																								-.0628724	-.1963616	-.1144928	-.4836318																								
1060	0	0	0	0	1	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_d09					.12494467	.2923452	.324828	.9671844	.68108796	80	31	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	2	2	0	0	1	1	0	0		0	1		4	.2598624				-.1249547	-1.095161	-.1583665	-.3258613	-.0988924	-.8167703	-.0962005	-.3289804																								-.4477224	-.9851747	-.371244	-1.653923																								
1067	0	0	.95596273	1.0900621	1.32	2	.66	1	OB_Mix1_181014_10dpf_tank03_lipids_plate07_d10					.15295635	.2598624	.324828	1.7111724	.72649382	88	39	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		.42483582	.42686567	0	0	0	0	1	1					0		4.3607986	.2273796				-.1303445	-.3655827	-.129158	-.3464663	-.1460183	-.6323997	-.2357554	-.3610629																								-.4477224	-.4734616	-.2547352	-1.893018																								
1061	0	0	2	2	1.66	2	.66	1	OB_Mix1_181014_10dpf_tank03_lipids_plate07_e09					.16154659	1.0394496	.6821388	3.4223448	1.0746054	81	32	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	1	1	0	0	0	0		1				0	6.32	.1299312				.2316824	1.358198	.2331263	.4227278	.2030847	.900648	.0554768	.4048509																								2.006013	1.075118	.4074928	.0265987																								
1068	0	0	2	2	1.32	2	.66	1	OB_Mix1_181014_10dpf_tank03_lipids_plate07_e10					.14847448	.5197248	.487242	2.4551604	1.0443349	89	40	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	0	0	0	0	1	1	0	1			0		4.98	.162414				.0313958	.3766041	.1866584	-.0851192	.0224299	.2026969	.1117174	-.0979372																								.5798656	.116001	.3283761	-.9292006																								
1062	0	0	2	2	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_f09					.12867956	.3573108	.3897936	1.115982	.60541152	82	33	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	1	1	0	0	1	1	0	1		0			4.66	.2273796				-.0613365	-.9499661	-.2380923	-.2579263	-.0408267	-.7419457	-.1965228	-.2625993																								-.0628724	-.9226291	-.5429977	-1.347812																								
1069	0	0	1	1	2	2	1	1	OB_Mix1_181014_10dpf_tank03_lipids_plate07_f10					.14884797	.2598624	.324828	1.1903808	.68108796	90	41	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	0	0	0	0	0	0			1		0	0	5	.2273796				-.1316919	-.8899766	-.1786132	-.3434969	-.1412025	-1.068929	-.2539807	-.3564906																								-.4477224	-.8779935	-.371244	-1.893018																								
1269	0	0	2	2	0	0	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_g09					.15258286	.7471044	.5197248	2.3063628	.65081738	83	34	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	2	2	0	0	1	1	0	1	0	0	1		5	.1948968				.0679209	.2386135	-.1947111	.133352	.052739	-.0331168	-.3090476	.1190324																								.849185	.0231503	-.4554388	-.4319435																								
1278	0	0	2	2	1	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_g10					.13801678	.4222764	.2923452	1.6367736	.72649382	91	42	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	1	1	0	0	1	1		1		0			6	.2598624				-.1648484	-.4453849	-.135232	-.1795981	-.158167	-.4033327	-.1369882	-.1882575																								-.6518284	-.5411699	-.2547352	-1.219086																								
1270	0	0	.95596273	1.0900621	1.32	2	.66	1	OB_Mix1_181014_10dpf_tank03_lipids_plate07_h09					.14810099	.7471044	.5197248	2.5295592	.72649382	84	35	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		.42483582	.42686567	1	1	0	0	1	1							5.3607986	.162414				.0672472	.4600087	-.1210593	.1348368	.0587732	.2811881	-.2037393	.1222958																								.849185	.1896234	-.2547352	-.4319435																								
1279	0	0	2	2	1	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate07_h10					.14623354	.8445528	.3573108	1.2647796	.77189969	92	43	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	0	0	0	0	1	1		1		0	0		5	.2923452				-.1005566	-.8191801	-.0918508	.244163	-.1061355	-.9404083	-.14586	.232171																								-.2608668	-.8210645	-.1790368	-.231436																								
1371	0	0	1	1	1	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_a11					.13316143	.974484	.4222764	1.5623748	.59027623	93	44	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	1	1	0	0	0	0	0			0		0	3	.2273796				-.0362647	-.5233861	-.275499	.3755789	-.0223043	-.3783994	-.2410893	.3688231																								.1360009	-.5995403	-.5863494	-.0498873																								
1378	0	0	1	1	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_a12					.1477275	.8445528	.4547592	2.4551604	.95352314	101	3	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	0	0	0	0	0	0				0	0	0	2.66	.1948968				-.0229786	-.1925859	.0467935	.2387833	-.0175243	-.0996838	.0549327	.2354949																								.333461	.116001	.1790368	-.231436																								
1372	.05323442	.06231454	.95596273	1.0900621	0	0	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_b11					.14698052	1.0069668	.5522076	2.7527556	1.5437994	94	45	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		.42483582	.42686567	1	1	0	0	0	0			0	0		0	2.434033	.324828				.0929928	.6651936	.6759995	.4095464	.0863245	.5338746	.6211373	.3972031																								1.099001	.4771639	1.574891	-.0099735																								
1379	0	0	.95596273	1.0900621	1.32	2	.66	1	OB_Mix1_181014_10dpf_tank03_lipids_plate08_b12					.13241445	.81207	.4547592	2.231964	.90811728	102	4	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		.42483582	.42686567	1	1	0	0	0	0						0	4.3607986	.2598624				-.0236523	-.4175834	-.0006371	.2077852	.0046887	-.0132564	.1107287	.2106351																								.333461	-.033075	.0874738	-.3107796																								
1373	0	0	2	2	.66	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_c11					.1477275	.974484	.5522076	2.7527556	1.2864995	95	46	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	1	1	0	0	1	1		1		0			5.66	.2273796				.0923191	.6633924	.4166749	.3785484	.0845482	.5194931	.3589182	.365879																								1.099001	.4771639	.8915128	-.0498873																								
1380	0	0	1	1	1	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_c12					.13540236	.4547592	.4222764	1.4135772	.51459979	103	5	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	1	1	0	0	0	0	0			0		0	3	.2273796				-.0568088	-1.237771	-.3961792	-.1480408	-.0329178	-.8912348	-.3025155	-.146419																								.1360009	-.7144741	-.7547448	-1.15844																								
1374	0	0	2	2	1.32	2	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_d11					.13764329	.3897936	.487242	2.9015532	.93838786	96	47	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	1	1	0	0	0	0		1		0		0	5.32	.2273796				.0266798	.8103889	.0665386	-.2046573	.0339851	.8724244	.0774574	-.2132931																								.5798656	.5798656	.1449903	-1.262145																								
1381	0	0	1	1	2	2	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_d12					.15183588	.7471044	.5197248	5.4311124	.92325257	104	6	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	1	1	0	0	1	1			1	0			6	.1299312				.0399659	2.777963	.0104489	.1457891	.039323	2.795449	-.0024349	.140771																								.849185	2.65565	.1178756	-.4319435																								
1375	0	0	0	0	.66	1	.34994048	.41369048	OB_Mix1_181014_10dpf_tank03_lipids_plate08_e11					.13726981	.649656	.5197248	1.7111724	.78703498	97	48	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	1	1	0	0	0	0	0	0				0	2.0099405	.162414				.0584888	-.3817931	-.0868389	.0566898	.0663652	-.3097329	-.0714108	.048179																								.849185	-.4734616	-.1483868	-.5872599																								
1382	.05323442	.06231454	.66	1	0	0	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_e12					.15855868	.9095184	.5197248	2.231964		105	7	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	0	0	0	0	1	1	0		0	0	0		1.7132344	.2273796				.0392921	-.4229869		.3096878	.0286204	-.5386413		.3019384																								.849185	-.033075		-.1099275																								
1376	0	0	.95596273	1.0900621	1.66	2	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_f11					.13726981	.7795872	.487242	2.3063628	.52973508	98	49	2									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		.42483582	.42686567	0	0	0	0	1	1				0	0		4.0407986	.1948968				.0253323	.2115961	-.3461635	.1881057	.0332219	.286146	-.328694	.1795696																								.5798656	.0231503	-.723832	-.3635683																								
1071	0	0	1.32	2	1	1	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_g11					.14249865	.8445528	.5197248	3.0503508	1.1654172	99	1	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	0	0	0	0	1	1	0			0	0		3.32	.3573108				.0433345	.4062068	.2627369	.2358139	.0565728	.5996197	.3013443	.2346808																								.849185	.749052	.6104633	-.231436																								
1080	0	0	1	1	0	0	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_g12					.20636528	.3573108	.487242	1.7111724	.83244084	106	8	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	1	1	0	0	0	0	0		0	0		0	2	.324828				.0061356	-.9455796	-.0844122	-.2410351	-.0759328	-2.023225	-.4535306	-.2680522																								.5798656	-.4734616	-.0773592	-1.347812																								
1072	0	0	1	1	1	1	.34994048	.41369048	OB_Mix1_181014_10dpf_tank03_lipids_plate08_h11					.15594426	.6821388	.487242	2.4551604	1.1200113	100	2	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		1	1	1	1	0	0	0	0						0	4.3499405	.1948968				.0101779	-.1907847	.2153063	.0748846	.0033455	-.2661424	.1671098	.0683142																								.5798656	.116001	.5121028	-.5251635																								
1081	0	0	1	1	2	2	0	0	OB_Mix1_181014_10dpf_tank03_lipids_plate08_h12					.14698052	.974484	.6171732	2.3063628	.86271142	107	9	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	48		0	0	2	2	0	0	0	0	0		1	0	1	0	5	.1299312				.1353931	-.3521904	-.0561663	.3776229	.1420424	-.2292803	-.0308428	.3744831																								1.618565	.0231503	-.0033601	-.0498873																								
1287	.05323442	.06231454	1	1	0	0	1	1	OB_Mix1_181014_10dpf_tank04_lipids_plate10_a03					.14137819	.4222764	.2598624	1.4135772	.57514094	110	12	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		0	0	0	0	0	0	0	0	0		0		0	0	2.0532344	.2598624				-.1688058	-.928879	-.2874471	-.1701306	-.1786724	-1.110047	-.3657856	-.1710914																								-.9075499	-.7144741	-.6349375	-1.219086																								
1294	0	0	1.32	2	1.32	2	.66	1	OB_Mix1_181014_10dpf_tank04_lipids_plate10_a04					.13465538	.3573108	.2598624	1.2647796	.42378806	118	20	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		1	1	1	1	0	0	0	0						0	5.3	.2923452				-.1741956	-1.092086	-.4549974	-.2232183	-.1739145	-1.117707	-.472582	-.2216759																								-.9075499	-.8210645	-.9800169	-1.347812																								
1288	0	0	1	1	0	0	1	1	OB_Mix1_181014_10dpf_tank04_lipids_plate10_b03					.13801678	.487242	.4547592	2.0087676	.71135854	111	13	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		0	0	0	0	0	0	1	1	0		0		0		3	.2273796				.0254173	-.3354898	-.1532542	-.1036802	.0205849	-.4463531	-.20734	-.1033134																								.333461	-.1963616	-.2966208	-1.042711																								
1295	0	0	.95596273	1.0900621	1	1	0	0	OB_Mix1_181014_10dpf_tank04_lipids_plate10_b04					.15332983	1.1693808	.5846904	3.1247496	1.1956878	119	21	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		.42483582	.42686567	1	1	0	0	0	0				0		0	3.3807986	.1948968				.1499587	.7660829	.3148776	.5903364	.1223585	.3662016	.175938	.5843369																								1.367387	.8397378	.6431801	.2109949																								
1289	0	0	1	1	0	0	0	0	OB_Mix1_181014_10dpf_tank04_lipids_plate10_c03					.13801678	.2923452	.2923452	1.487976	.52973508	112	14	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		0	0	0	0	0	0	0	0	0		0	0	0	0	1	.2598624				-.1376704	-.8580825	-.3369023	-.2970923	-.1424896	-.9664562	-.3889467	-.2967508																								-.6518284	-.6436708	-.723832	-1.653923																								
1296	0	0	.66	1	2	2	0	0	OB_Mix1_181014_10dpf_tank04_lipids_plate10_c04					.14586005	.6171732	.4547592	1.1903808	.78703498	120	22	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		0	0	1	1	0	0	1	1	0		1	0			4.66	.324828				.0193538	-1.170087	-.0957998	.0396135	.0029246	-1.416779	-.1833395	.0365953																								.333461	-.8779935	-.1483868	-.676578																								
1290	0	0	.66	1	.66	1	0	0	OB_Mix1_181014_10dpf_tank04_lipids_plate10_d03					.14137819	.6171732	.5522076	4.3895292	.80217026	113	15	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		1	1	0	0	0	0	0	0				0	0	0	2.32	.1299312				.1215183	2.04167	-.0664918	.0292204	.1116913	1.86797	-.1387061	.0281836																								1.099001	1.915655	-.1144928	-.676578																								
1297	0	0	1	1	.66	1	0	0	OB_Mix1_181014_10dpf_tank04_lipids_plate10_d04					.13428189	.5522076	.4547592	2.1575652	.68108796	121	23	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		0	0	0	0	0	0	1	1	0			0	0		2.66	.1948968				.0186801	-.2047037	-.2037715	-.0238673	.0195586	-.2153204	-.2127641	-.0222506																								.333461	-.0927258	-.371244	-.8549606																								
1291	0	0	.95596273	1.0900621	1	1	0	0	OB_Mix1_181014_10dpf_tank04_lipids_plate10_e03					.16304055	.3573108	.324828	4.6127256	.66595267	114	16	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		0	0	1	1	0	0	1	1	0			0			3.9559627	.2273796				-.1065351	2.263065	-.2047341	-.2291572	-.1487065	1.654825	-.4180468	-.2389387																								-.4477224	2.148649	-.4111465	-1.347812																								
1298	0	0	2	2	1	1	0	0	OB_Mix1_181014_10dpf_tank04_lipids_plate10_e04					.14287214	.8445528	.6171732	2.6783568	1.1502819	122	24	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		0	0	0	0	0	0	1	1	0	1		0	0		4	.162414				.1804204	.3142867	.2633977	.2699626	.1684806	.1328545	.1996843	.2680963																								1.618565	.3757214	.57442	-.231436																								
1292	0	0	.95596273	1.0900621	1	1	1	1	OB_Mix1_181014_10dpf_tank04_lipids_plate10_f03					.14548657	.324828	.3573108	3.1247496	.56000566	115	17	3									53	1																												10	0	OB_POP1	insH2B_lfabp	1	0	0	49		.42483582	.42686567	1	1	0	0	1	1							5.3807986	.2273796				-.074726	.7732876	-.3127058	-.2601553	-.0906634	.5216827	-.4079845	-.2628965																								-.2608668	.8397378	-.6723821	-1.473621																								
