barcode	arid5b_D	arid5b_G	mc4r_D	mc4r_G	negr1_D	negr1_G	pcsk1_D	pcsk1_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	n	lepr_D	lepr_G	pomca_D	pomca_G	pomcb_D	pomcb_G	sec16b_D	sec16b_G	lepr_homo	mc4r_homo	negr1_homo	pcsk1_homo	pomca_homo	sec16b_homo	score1	hdl	beta_cell_volume_Res2	mean_mean_insexpr_Res2	irs1_D	irs1_G	sh2b1_D	sh2b1_G	sim1b_D	sim1b_G	ExperimentName	bdnf_D	bdnf_G	irs2a_D	irs2a_G	irs2b_D	irs2b_G	sim1a_D	sim1a_G	irs1_homo	irs2b_homo	sh2b1_homo	sim1b_homo	score2	experiment	length_Res	dorsal_area_Res	lateral_area_Res	ldl_Res	tg_Res	tc_Res	gluc_Res	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	LiverArea_Res1	NrofSpots_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	ldl_Res1	tg_Res1	tc_Res1	gluc_Res1	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intLiverArea	intNrofSpots	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1191	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_b12"					12.418466	3.1833144	.5846904	4.1663328	1.7254228	311	17	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.322308	1.468531	0	0	2	2	""	.06666667	.06666667	1	1	1	1	1	1			0	1	6.388974	1				.0122637	.0690638	.0263398	.0282319																			.1719806	-.0079009	.0210803	-.0053608	1.027645	1.529413	1.615591	.8593518																					
1282	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_c11"					28.330509	2.0464164	.3897936	2.975952	1.2259583	304	10	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1	1	1	""	0	0	1.66	2	1	1	0	0					5.66	1				-1.096856	-1.009581	-.1589791	-.4355983																			-1.210633	-1.27681	-.1938928	-.5564932	-.1201271	.741868	.8192664	.1339079																					
1192	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_c12"						1.8840024	.2598624	.5951904	.34811162	312	18	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1.66	2	2	2	""	0	0	1	1	1	1	0	0				1	6.66	1				-1.291017	-3.518041	-.2998565	-1.35417																							-.988906	-1.246766	-1.118295	.0250355																					
1070	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_d11"					27.161829	3.4756596	.6171732	5.4311124	2.1492109	305	11	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	2	2	2	2	""	0	0	1	1	1	1	0	0			1	1	7	1				.3284187	1.429617	.0670322	.4825637																			.2353346	1.174754	.0341856	.3677924	1.214818	2.146006	2.141198	1.102358																					
1370	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_d12"					28.959799	3.9629016	.7471044	6.1007016	1.8616404	313	19	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.322308	1.468531	1	1	1	1	""	0	0	1	1	1	1	0	0					5.322308	1				.7839143	1.971508	.1860173	.1542682																			.6708795	1.666041	.1478136	.0244152	1.74486	2.513553	1.739259	1.496639																					
1283	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_e11"					21.408321	2.8909692	.5846904	5.0591184	1.6194758	306	12	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1	2	2	""	0	0	1	1	0	0	0	0		0		1	5	1				-.26024	1.041661	.0331811	-.052262																			-.2563414	.8606626	.0114064	-.1345578	1.027645	1.991001	1.437635	.6650915																					
1193	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_e12"					16.733597	3.6705564	.6171732	2.975952	.68108796	314	20	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.322308	1.468531	.9245283	1.031447	2	2	""	.06666667	.06666667	1	1	0	0	1	1		0		1	6.313503	1				.4876007	-1.169204	.0547178	-1.031375																			.5792527	-1.313983	.0402986	-1.09155	1.214818	.741868	-.1470855	1.199433																					
1284	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_f11"					11.879074	3.573108	.6171732	4.6871244	1.8010993	307	13	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.66	2	1	1	2	2	""	0	0	1	1	1	1	0	0				1	6.66	1				.4179305	.6537046	.0642957	.1242708																			.5816392	.5972182	.0610084	.0961521	1.214818	1.835707	1.709461	1.162563																					
1194	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_f12"					26.982031	4.1902812	.7146216	4.835922	2.1492109	315	21	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.322308	1.468531	1	1	2	2	""	.06666667	.06666667	2	2	0	0	1	1		0		1	7.388974	1				1.003357	.6748039	.150798	.4316575																			.9257239	.3892446	.1160223	.311985	1.609213	1.902507	2.141198	1.728558																					
1285	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_g11"					12.418466	3.7030392	.5846904	3.4967436	.90811728	308	14	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.66	2	1	1	1	1	""	0	0	1.66	2	1	1	0	0					6.32	1				.5438934	-.5526385	.0304446	-.7738018																			.6998727	-.6196709	.0258698	-.8056142	1.027645	1.091847	.2711309	1.209776																					
1286	0	0	0	0	0	0	0	0	"OB_Mix2_181207_10dpf_tank06_lipids_plate12_h11"					9.2720156	2.273796	.3573108	2.231964	1.1351466	309	15	7									60	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	29		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.66	2	1	1	2	2	""	0	0	1.66	2	1	1	1	1				1	8.32	1				-.8893181	-1.83338	-.1983033	-.5518631																			-.6797369	-1.861518	-.1969266	-.5661843	-.3182016	.2163881	.6744897	.2737359																					
1091	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a01"					5.4018984	.2598624	.0649656	.2231964	.28757047	344	1	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	2	2	""	0	0	1	1	0	0	.66	1		0	0	1	4.66	1				-1.595192	-.609901	-.1945413	-.0328845																			-1.489092	-.4208083	-.1730112	.0283356	-2.653417	-2.217918	-1.284621	-2.179504																					
1100	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a02"					14.272994	4.0928328	.5522076	.9671844	.36324691	352	9	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	2	2	""	0	0	1	1	0	0	0	0		0	0	1	4	1				2.206032	.0063886	.2817546	.0020669																			2.174487	.0500009	.2840357	.0075517	.8302906	-.8564186	-1.087351	1.665203																					
1109	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a03"					17.045212	1.7215884	.162414	.2975952	.28757047	360	17	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	0	0	0	0		0	0		3	1				-.1969589	-.790899	-.1189851	-.1143345																			-.2646658	-.8109584	-.1239745	-.129531	-1.853959	-1.923248	-1.284621	-.043404																					
1118	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a04"					13.441329	3.897936	.487242	1.2647796	.28757047	368	25	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	1	1	0	0			0		4	1				1.947642	.048587	.1948968	-.1550595																			1.94987	.050383	.1951598	-.1542899	.4712668	-.5940827	-1.284621	1.46663																					
1127	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a05"					15.289474	1.7215884	.324828	1.6367736	.52973508	376	33	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	.66	1	2	2	""	0	0	1	1	1	1	0	0				1	5.66	1				-.2604519	.2928826	.0215367	.0463801																			-.2790094	.2434021	.0163441	.0317796	-.5088038	-.2643624	-.6184325	-.043404																					
1136	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a06"					18.523727	2.8260036	.5522076	3.347946	.74162911	384	41	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	0	0	0	0		0	0		3	1				.8122168	1.876357	.2379702	.2175492																			.7498094	1.757007	.2245996	.1796118	.8302906	.9834923	-.0016846	.6098758																					
1343	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a07"					9.9013062	2.1438648	.3897936	1.4135772	.6356821	316	22	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.66	2	.66	1	0	0	""	0	0	1	1	1	1	0	0				0	4.32	1				-.1808256	.8670202	.0924268	.039276																			.0177991	1.026331	.1278743	.0812538	-.1201271	-.4417107	-.2763776	.2050284																					
1350	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a08"					11.789175	.7146216	.162414	.2231964	.39351749	324	30	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	1	1	2	2	""	0	0	2	2	1	1	0	0	1			1	8	1				-1.641815	-.451059	-.1458988	-.2436136																			-1.464637	-.3435577	-.115985	-.2172342	-1.853959	-2.217918	-1.011394	-.9498069																					
1357	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_a09"					27.70122	1.2343464	.2273796	.2975952	.40865278	332	38	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	0	0	2	2	""	0	0	1	1	1	1	0	0	1		0	1	6	1				-1.153837	-.5043586	-.0918793	-.2692033																			-1.231464	-.636783	-.095043	-.339028	-1.246766	-1.923248	-.9647353	-.413699																					
1092	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b01"					11.408369	.3897936	.0649656	.4463928	.45405864	345	2	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	1	1	0	0			0		4	1				-1.469229	-.4026669	-.1959096	.128513																			-1.461829	-.2974541	-.1864046	.1546168	-2.653417	-1.508314	-.8406614	-1.595863																					
1101	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b02"					6.6955996	1.461726	.1948968	.2975952	.33297634	353	10	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	1	1	1	1			0		5	1				-.4290432	-.6791629	-.0769245	-.0332943																			-.3332565	-.5372203	-.0599893	.0151491	-1.529413	-1.923248	-1.17351	-.2581753																					
1110	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b03"					13.441329	2.761038	.2923452	.8183868	.69622325	361	18	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	.66	1	1	1	""	0	0	1	1	1	1	1	1					5.66	1				.8385224	-.2860697	.0095778	.2892277																			.832029	-.2610984	.0114384	.2941514	-.7287813	-1.005324	-.1046335	.5740823																					
1119	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b04"					20.09465	.4222764	.1299312	.2975952	.24216461	369	26	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	2	1.32	2	""	0	0	1	1	1	1	0	0	1		1		7.32	1				-1.531986	-.9345597	-.1637823	-.205556																			-1.639221	-1.02532	-.1768148	-.2436206	-2.162957	-1.923248	-1.391815	-1.528059																					
1128	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b05"					16.213547	1.1044152	.2273796	1.5623748	.51459979	377	34	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	.66	1	1	1	""	0	0	1	1	0	0	0	0		0			3.66	1				-.8815934	.2025215	-.07728	.0261542																			-.9142813	.137335	-.0845157	.0056491	-1.246766	-.3339997	-.6639529	-.5390097																					
1137	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b06"					14.365401	3.1833144	.5846904	3.71994	1.5589347	385	42	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.66	2	.66	1	0	0	""	0	0	2	2	1	1	1	1				0	6.32	1				1.165559	2.232388	.2690848	1.029764																			1.173591	2.165506	.263653	1.015134	1.027645	1.239557	1.396266	.8593518																					
1344	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b07"					11.339683	1.0394496	.1948968	.5951904	.54487037	317	23	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	1	1	0	0			0		4	1				-1.289209	.0326711	-.1038382	-.0566264																			-1.113273	.169377	-.071444	-.0235092	-1.529413	-1.246766	-.5761465	-.5879122																					
1351	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b08"					10.350799	1.0394496	.162414	.371994	.54487037	325	31	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	1.32	2	2	2	""	0	0	2	2	0	0	0	0	1	0		1	7.32	1				-1.320956	-.3182237	-.1472671	-.0973513																			-1.118597	-.1947392	-.1147565	-.0632981	-1.853959	-1.653282	-.5761465	-.5879122																					
1358	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_b09"					11.699277	1.136898	.1948968	.2975952	.36324691	333	39	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1	2	2	""	0	0	2	2	1	1	0	0				1	7	1				-1.255254	-.520321	-.1257304	-.3196998																			-1.065367	-.4414105	-.097694	-.2981448	-1.529413	-1.923248	-1.087351	-.4932477																					
1093	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c01"					10.022261	.5846904	.0649656	.5951904	.1210823	346	3	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	2	2	""	0	0	1	1	1	1	0	0			0	1	5	1				-1.278301	-.2698316	-.1972778	-.209554																			-1.24659	-.1493367	-.1852788	-.1760768	-2.653417	-1.246766	-1.939674	-1.139901																					
1102	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c02"					10.299482	2.4037272	.2273796	.2975952	.04540586	354	11	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				.66	1	1	1	1	1	""	0	0	1	1	1	1	0	0					4.66	1				.5089898	-.6951252	-.0458099	-.3259554																			.5460547	-.6048349	-.0361811	-.2988193	-1.246766	-1.923248	-2.349133	.3722317																					
1111	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c03"					5.9563417	2.0464164	.2923452	.371994	.3783822	362	19	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1	2	2	""	0	0	1	1	0	0	0	0		0		1	5	1				.1199324	-.7484248	.0082096	-.033704																			.2392333	-.6263627	.0245426	.0136472	-.7287813	-1.653282	-1.048616	.1339079																					
1120	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c04"					12.979293	2.3712444	.2923452	.371994	.36324691	370	27	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1	2	2	""	0	0	1	1	0	0	0	0		0		1	5	1				.4130139	-.8761232	-.0027365	-.0895643																			.4254219	-.8747511	-.0020225	-.087326	-.7287813	-1.653282	-1.087351	.3419921																					
1129	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c05"					13.903365	3.2807628	.5846904	3.2735472	.96865843	378	35	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	0	0	0	0		0	0		3	1				1.290786	1.897732	.2786626	.4751222																			1.297785	1.860222	.2757359	.4673017	1.027645	.9437733	.4196636	.9316232																					
1138	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c06"					12.05522	2.2088304	.3897936	2.4551604	.59027623	386	43	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	2	2	""	0	0	1	1	0	0	0	0		0	0	1	4	1				.187107	.9516464	.0728197	.0560151																			.2348256	.9124418	.071697	.0540693	-.1201271	.3392841	-.4086511	.2340921																					
1345	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c07"					10.710393	2.8584864	.3573108	.8183868	.71135854	318	24	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	1	1	2	2	""	0	0	2	2	0	0	0	0	1	0		1	7	1				.5258594	.2399052	.0572075	.1047712																			.7135129	.3817415	.0906095	.1409118	-.3182016	-1.005324	-.0657452	.630101																					
1352	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c08"					16.284103	1.4942088	.2273796	.2975952	.45405864	326	32	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.322308	1.468531	.9245283	1.031447	1	1	""	0	0	2	2	2	2	0	0		1			7.246836	1				-.8701647	-.4085848	-.0836698	-.1932537																			-.7652891	-.3679987	-.0630405	-.1938964	-1.246766	-1.923248	-.8406614	-.2392409																					
1359	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_c09"					12.148769	2.5336584	.3573108	.8183868	.68108796	334	40	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.32	2	.66	1	2	2	""	0	0	2	2	2	2	.66	1		1		1	8.64	1				.1375384	-.0154916	.0353153	-.0069494																			.3211921	.0540787	.0622407	.0114287	-.3182016	-1.005324	-.1470855	.4670287																					
1293	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d01"					15.566695	.2273796	.0974484	.371994	.18162346	347	4	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	1	1	""	0	0	1	1	0	0	0	0		0	0		3	1				-1.63958	-.5089903	-.1661633	-.1541034																			-1.698881	-.4661776	-.1652819	-.1530871	-2.353606	-1.653282	-1.654045	-2.236797																					
1300	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d02"					13.0717	2.1438648	.2923452	.2975952	.27243518	355	12	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1	1	1	""	0	0	1	1	1	1	0	0					5	1				.245159	-.7110875	.0177874	-.1040167																			.2373409	-.6612936	.0217433	-.0934077	-.7287813	-1.923248	-1.336299	.2050284																					
1307	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d03"					10.299482	.7146216	.1299312	.5207916	.27243518	363	20	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	.66	1	1	1	""	0	0	1	1	0	0	1	1		0			4.66	1				-1.215831	-.6155895	-.1555727	-.1447417																			-1.167553	-.5550959	-.1479979	-.1229466	-2.162957	-1.376526	-1.336299	-.9498069																					
1314	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d04"					6.9728212	2.923452	.5197248	2.8271544	1.0443349	371	28	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	.66	1	1	1	""	0	0	1	1	1	1	1	1					5.66	1				.9612532	1.563075	.2232748	.5864331																			1.074853	1.641705	.2355575	.6226008	.6568332	.6465422	.5193816	.6902876																					
1321	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d05"					16.490768	1.62414	.2923452	1.1903808	.59027623	379	36	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	.66	1	1	1	""	0	0	1	1	1	1	0	0					4.66	1				-.3698052	-.2013971	-.0150509	.0916494																			-.4046142	-.2769237	-.0232876	.068364	-.7287813	-.6568332	-.4086511	-.1457048																					
1328	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d06"					15.381881	2.4686928	.3897936	1.85997	.4994645	387	44	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	.66	1	1	1	""	0	0	1	1	1	1	0	0					4.66	1				.4430011	.3404936	.0714514	-.0398873																			.4366108	.2533554	.0635668	-.0615469	-.1201271	-.0349601	-.7152374	.4118817																					
1346	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d07"						3.0533832	.4222764	1.5623748	.93838786	319	25	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	2	2	""	0	0	1	1	0	0	0	0		0	0	1	4	1				.7167879	.9679309	.1208049	.3267099																							.0783081	-.3339997	.3435526	.7822156																					
1353	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d08"						2.0788992	.2598624	.2975952	.6356821	327	33	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1.32	2	2	2	""	1	1	2	2	1	1	0	0				1	8.32	1				-.2894426	-.4245471	-.0525552	-.0167209																							-.988906	-1.923248	-.2763776	.1575219																					
1360	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_d09"					12.508364	3.0209004	.2923452	.5951904	.59027623	335	41	7									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1.66	2	.66	1	0	0	""	0	0	1	1	0	0	0	0		0		0	3.32	1				.6208121	-.2546503	-.0310185	-.1028517																			.7997281	-.1932143	-.0050277	-.0871339	-.7287813	-1.246766	-.4086511	.750872																					
1094	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_e01"					16.583176	2.8909692	.324828	.6695892	.36324691	348	5	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				.66	1	0	0	1	1	""	0	0	1	1	0	0	.66	1		0	0		3.32	1				1.020042	-.2273574	.059848	.0224294																			.9450721	-.2014902	.0585048	.0170099	-.5088038	-1.167452	-1.087351	.6650915																					
1103	0	0	0	0	0	0	0	0	"OB_Mix2_190126_10dpf_tank01_lipids_plate01_e02"					9.9298534	3.410694	.4547592	1.0415832	.42378806	356	13	8									61	1																												10	0	"OB_POP2"	"insH2B_lfabp"	1	0	0	30		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	0	0	2	2	""	0	0	1	1	1	1	1	1			0	1	6	1				1.50802	.0169382	.1788331	.0422456																			1.553727	.1055652	.1887315	.0703193	.2729904	-.7864448	-.9073016	1.054594																					
