barcode	irs1_D	irs1_G	sh2b1_D	sh2b1_G	sim1b_D	sim1b_G	filename_zebrafish	bin_liver	obj_liver	bin_beta	obj_beta	protein	ldl	tc	tg	gluc	Löpnr	pos_bio	batch_bio	area_insexpr	bld	bodyfat	N_beta_cells	beta_cell_volume	mean_mean_insexpr	LiverArea	NrofSpots	batch	tod	annotationquality_lipids	ExperimentName	Volume	CellVolume_Av	CellVolume_Stdev	CellInt_Av	CellInt_Stdev	NrCells	isletNr	IV	ISA	IED	IPAL1	IPAL2	IPAL3	ROI_edge	AnnotationQuality_bc_moving	AnnotationQuality_bc_cut	length	Border_size_length	dorsal_area	lateral_area	Border_size_lateral	NrLipids	LiverRefinedArea	LipidArea	AverageLipidsIntensity	AverageLipidsBGIntensity	age	Imaged	Exp	line	energy	cholesterol	glucose	tank	bdnf_D	bdnf_G	irs2a_D	irs2a_G	irs2b_D	irs2b_G	sim1a_D	sim1a_G	irs1_homo	irs2b_homo	sh2b1_homo	sim1b_homo	score2	length_Res	dorsal_area_Res	lateral_area_Res	tc_Res	tg_Res	gluc_Res	ldl_Res	tc_Res1	tg_Res1	gluc_Res1	ldl_Res1	N_beta_cells_Res1	beta_cell_volume_Res1	NrCells_Res1	Volume_Res1	CellVolume_Av_Res1	CellVolume_Stdev_Res1	CellInt_Av_Res1	CellInt_Stdev_Res1	IV_Res1	ISA_Res1	IED_Res1	IPAL1_Res1	IPAL2_Res1	IPAL3_Res1	NrofSpots_Res1	LiverArea_Res1	NrLipids_Res1	LiverRefinedArea_Res1	LipidArea_Res1	AverageLipidsIntensity_Res1	beta_cell_volume_Res2	mean_mean_insexpr_Res1	mean_mean_insexpr_Res2	inttc	inttg	intgluc	intldl	intlength	intdorsal_area	intlateral_area	intN_beta_cells	intbeta_cell_volume	intmean_mean_insexpr	intNrCells	intVolume	intCellVolume_Av	intCellVolume_Stdev	intCellInt_Av	intCellInt_Stdev	intIV	intISA	intIED	intIPAL1	intIPAL2	intIPAL3	intNrofSpots	intLiverArea	intNrLipids	intLiverRefinedArea	intLipidArea	intAverageLipidsIntensity
1377	1.322308	1.468531	.66	1	1	1	OB_Mix2_181012_10dpf_tank01_lipids_plate01_d12					15.31613	2.761038	.9420012	2.0831664	.57514094	12	12	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	.06666667	.06666667	2	2	0	0	0	0		0			5.048975				.1624063	-.0260991	-.1358877	-1.647935	.1655111	.050146	-.1046619	-1.006346																								2.143343	.3882096	-.316877	-.117559																								
1368	1.322308	1.468531	.9245283	1.031447	2	2	OB_Mix2_181012_10dpf_tank01_lipids_plate01_e11						5.9443524	.5522076	1.3391784	.46919393	5	5	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	0	0	2	2	1	1	1	1				1	8.246836				-.2178095	-.658351	-.2062003	1.563158																												.6086134	-.2888094	-.7522984	2.177923																								
1076	1.322308	1.468531	.66	1	2	2	OB_Mix2_181012_10dpf_tank01_lipids_plate01_e12					20.83153	1.7215884	.4222764	1.115982	.39351749	13	13	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	0	0	1	1	0	0	0	0		0		1	4.982308				-.3586868	-1.009246	-.3226017	-2.691353	-.3666426	-1.010293	-.3236699	-2.140293																								.020108	-.5413951	-1.014885	-1.072663																								
1369	1.322308	1.468531	.9245283	1.031447	1	1	OB_Mix2_181012_10dpf_tank01_lipids_plate01_f11						2.9884176	.5846904	1.2647796	.40865278	6	6	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	.06666667	.06666667	2	2	1	1	1	1					7.313503				-.1866949	-.7487121	-.2718321	-1.396745																												.7747242	-.3918255	-.9237529	.1108129																								
1077	1	1	1	1	1.684628	1.705234	OB_Mix2_181012_10dpf_tank01_lipids_plate01_f12						7.0812504	1.1044152	2.7527556	.68108796	14	14	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	0	0	1	1	1	1	0	0					5.684628				.3220838	.6115655	-.0401219	2.664341																												2.473786	.7522984	.0603566	2.651168																								
1188	1.322308	1.468531	.9245283	1.031447	2	2	OB_Mix2_181012_10dpf_tank01_lipids_plate01_g11						5.034834	.7146216	1.85997	.48432922	7	7	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	.06666667	.06666667	2	2	1	1	0	0				1	7.313503				-.058132	-.169484	-.2012463	.645703																												1.311054	.2161421	-.7085406	1.765141																								
1078	1.322308	1.468531	.9245283	1.031447	1.684628	1.705234	OB_Mix2_181012_10dpf_tank01_lipids_plate01_g12						3.7680048	.8770356	2.975952	1.210823	15	15	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	.06666667	.06666667	2	2	1	1	0	0					6.998131				.0933359	.8187996	.4845226	-.6528727																												1.953147	.8302152	.863795	.888389																								
1189	1.322308	1.468531	.9245283	1.031447	2	2	OB_Mix2_181012_10dpf_tank01_lipids_plate01_h11						5.034834	.7795872	2.231964	.68108796	8	8	1									54	1																													10	0	OB_POP2	insH2B_lfabp	1	0	0	18	0	0	2	2	0	0	0	0		0		1	6.246836				.0054653	.1865477	-.0095782	.6417347																												1.564726	.4840615	.0603566	1.765141																								
1287	1.563765	1.811765	0	0	1.66	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_a05	0	0	0	0						97	48	2	15910.68	0	0	30	30277	10.317311	11187	3	55	2	0	OB_POP2_1000_plate01_a05	162028	4155	5838	65	20	39	1	1465004	78305	105	161	109	64	0			4206.621	0	1057191	1485821	0	222	99268	17568	80.404646	84.137501	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1	1	0	0	0	0		0	0		4.223764	-168.5122	9791.064	42131.92									1.323079	-13143.81	3.602384	-4863.814	-671.973	1887.3	-30.48764	-.2780412	250052	4682.76	10.9704	-.0584445	-18.66959	10.25097	-74.64195	-745.781	114.3635	-4964.532	8466.131	-25.06683	-14894.52	-5.939535	-6.551684					-.4567518	-.7792561	-.5885482	-.0836517	-1.465234	-1.878466	.5873599	-.4292772	-1.337828	1.832486	-2.730225	-.1955828	.5826535	.1633369	1.083738	-.3019919	-1.181657	1.069576	-1.375744	-.6556267	1.726602	-.6873728	1.757666	-1.021399
1294	1.563765	1.811765	1.66	2	1.32	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_a06	0	0	0	0						105	7	3	14313.7	0	0	21	37440	16.307644	10847	198	55	2	0	OB_POP2_1000_plate01_a06	151899	4900	4310	105	25	31	1	1039968	65240	92	148	123	45	0			4114.958	0	1073131	1329825	0	191	88408	18702	151.61578	190.86876	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	.11111111	.11111111	2	2	.66	1	0	0					7.314876	-260.1752	60751.63	-62131.18									-7.676921	-5980.811	-4.397616	-14992.81	73.02697	359.3	9.51236	4.721959	-174984	-8382.239	-2.029605	-13.05844	-4.669589	-8.749033	120.358	-1085.781	83.36349	-15824.53	9600.131	8.961205	2098.33	-1.333727	.7766875					-.8896462	-.6086134	-1.456677	-1.476974	-.8819982	-.835965	-.6844819	-.7617612	-.2246877	.5492957	.5500596	1.189667	-.7617612	-.8842111	-.2036749	-1.07663	-.4423612	-1.654129	.9426802	-.8048409	1.334423	-1.130769	1.902811	1.368372
1288	1.563765	1.811765	1.018702	1.168142	0	0	OB_Mix2_181107_10dpf_tank01_1000_plate01_b05	0	0	0	0						98	49	2	14569.68	0	0	23	28297	6.4644444	9115	72	55	2	2	OB_POP2_1000_plate01_b05	175648	5666	4108	103	19	31	1	926630	64706	92	150	113	50	1			4528.455	0	1063890	1493029	0	56	86469	6032	88.018615	114.56309	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	.11111111	.11111111	1	1	0	0	0	0		0		0	3.693578	153.3223	-106466.8	-132297.6									-5.676921	-15123.81	-4.397616	8756.186	839.027	157.3	7.51236	-1.278041	-288322	-8916.239	-2.029605	-11.05844	-14.66959	-3.749033	-5.64195	-2817.781	-51.63651	-17763.53	-3069.869	-28.05255	-9229.082	-10.955	-9.43913					1.017029	-.7085406	-.5402261	-1.103428	-1.718451	-2.592656	-.6844819	-.075429	.7807992	.3375945	.3691374	-.522581	-1.248016	-.9199576	-.2036749	-.9632082	-.9569201	-.838235	.2098559	-1.552078	-.5993897	-1.226239	-.1607598	-.7311723
1295	1.563765	1.811765	1	1	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_b06	0	0	0	0						106	8	3	14143.05	0	0				9950	290	55	2	0	OB_POP2_1000_plate01_b06							2							0		1	4238.708	0	973061.5	1310684	0	173	77974	13266	137.91117	174.36145	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	1	1	0	0				1	7.563765	-136.4248	-86596.95	-151114.2																							212.358	-1982.781	65.36349	-26258.53	4164.131	1.007429								-.262403	-1.650061	-1.518982																1.675512	-1.192044	1.130769	-1.69712	1.105318	1.00999
1289	1.563765	1.811765	.66	1	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_c05	0	0	0	0						99	1	3	14569.68	29.688435	0	24	44548	17.768378	12328	0	55	2	0	OB_POP2_1000_plate01_c05	192746	5507	4123	86	18	35	1	1330344	91051	91	186	132	60	0			4245.614	14	1238399	1688323	16	127	109249	12067	161.64234	168.687	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	.11111111	.11111111	2	2	0	0	0	0		0		1	6.334876	194.5846	27663.02	95267.95									-4.676921	1127.19	-.397616	25854.19	680.027	172.3	-9.48764	-2.278041	115392	17428.76	-3.029605	24.94156	4.330411	6.250967	-77.64195	395.219	19.36349	5016.468	2965.131	26.71546	5929.712	.3489376	1.581075					-.234604	1.031857	.9710832	-.9177874	-.2574578	-.667016	-.0674763	.411945	.5706248	.3460577	-1.083738	-.8270162	.1472795	1.021617	-.3103049	.8438841	.13126	.6206801	-2.350132	-.3212918	.5314475	-.3007738	.9548098	1.726602
1296	2	2	.66	1	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_c06	0	0	0	0						107	9	3	12180.51	0	0	13	13327	8.9628222	14365	9	55	2	0	OB_POP2_1000_plate01_c06	130657	3733	8263	79	30	35	1	1119084	67717	93	163	137	38	0			4032.186	9	1004464	1357369	19	120	116507	8135	131.84969	152.18052	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1.66	2	1	1	0	0	1			1	7.32	-134.5942	-71717.43	-139110.8									-15.67692	-30093.81	-.397616	-36234.81	-1093.973	4312.3	-16.48764	9.721959	-95867.98	-5905.24	-1.029605	1.941556	9.330411	-15.74903	-68.64195	2432.219	12.36349	12274.47	-966.8693	2.673349	-13277.02	-10.52795	-5.921951					-1.17687	-1.264969	-1.297322	-2.592656	-2.950305	-2.18935	-.0674763	-1.686123	-1.980752	2.591562	-1.638748	2.148859	-.5546795	-.6110911	-.0873671	-.1915416	.4033254	-2.412978	-.7547448	.1688028	.4319732	-.0442892	.2197229	.8233199
1290	1.563765	1.811765	2	2	0	0	OB_Mix2_181107_10dpf_tank01_1000_plate01_d05	0	0	0	0						100	2	3	14569.68	0	0				11286	33	55	2	0	OB_POP2_1000_plate01_d05							1							0		1	4478.919	0	1194465	1652225	0	45	104725	4484	115.1192	144.31934	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	1	1	2	2	1.66	2	0	0			1	0	8.223764	103.7867	43033.37	54855.52																							-44.64195	-646.781	-62.63651	492.4677	-4617.869	-11.31846								.8502946	.6005671	.724933																-.1585865	-.6308324	-.9710533	-.4696754	-.5472032	.2162353
1297	1.66	2	1.66	2	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_d06	0	0	0	0						108	10	3	12180.51	0	0	25	37629	23.303467	10044	246	55	2	0	OB_POP2_1000_plate01_d06	147391	4913	3196	109	19	30	1	882248	60600	88	151	115	47	0			4172.886	0	1043463	1420773	0	221	89778	21604	158.52098	186.65569	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1.66	2	1	1	1	1				1	8.98	-202.247	8952.116	-3876.887									-3.676921	-5791.811	-5.397616	-19500.81	86.02697	-754.7	13.51236	-1.278041	-332704	-13022.24	-6.029605	-10.05844	-12.66959	-6.749033	168.358	-1888.781	113.3635	-14454.53	12502.13	17.33416	-2081.494	3.812698	5.013947					-.6451697	-.8933724	-.9385824	-.7916386	-.8473045	.2988174	-.8959993	-.8842111	-.1921572	-.7676836	.8103805	-.522581	-1.490564	-1.283357	-.5454515	-.9079133	-.8842111	-1.248016	1.33369	-1.151979	1.682916	-1.080564	2.468002	1.591874
1291	1.66	2	2	2	1.66	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_e05	0	0	0	0						101	3	3	14313.7	0	0				10402	114	55	2	0	OB_POP2_1000_plate01_e05							1							1		1	4293.39	0	1056533	1458157	0	60	96616	5210	93.474577	125.63232	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	0	0	0	0		0	1		7.32	-81.74263	-24017.17	-34503.27																							36.35805	-1530.781	-47.63651	-7616.532	-3891.869	-26.45289								.0168464	-.7883683	-.7338934																.4666495	-.9854628	-.5630959	-.7949709	-.4096466	-.4849421
1298	1	1	.66	1	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_e06	0	0	0	0						109	11	3	12180.51	0	0	30	45366	18.410889	9113	64	55	2	0	OB_POP2_1000_plate01_e06	183297	4954	3925	92	19	37	1	1348632	80297	88	172	151	51	0			4380.96	0	1077348	1476550	0	53	83338	5561	123.47363	160.52383	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1	1	1	1	1	1				1	6.66	5.827686	-36658.09	-65533.41									1.323079	1945.19	1.602384	16405.19	127.027	-25.70004	-3.48764	-1.278041	133680	6674.76	-6.029605	10.94156	23.33041	-2.749033	-13.64195	-2819.781	-54.63651	-20894.53	-3540.869	-8.60936	194.4764	-1.079879	-1.297276					.3759027	-.5845898	-.6467277	-.0836517	-.167894	-.5152917	.260726	.1072925	-.1196481	.1643867	-.6303264	-.522581	.2036749	.2771752	-.5454515	.2812991	1.16586	-.6744897	.1688028	-1.574891	-.700371	-1.385954	-.2617966	.555132
1292	1.563765	1.811765	1.018702	1.168142	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_f05	0	0	0	0						102	4	3	14313.7	0	0	23	37284	9.4331556	10135	46	55	2	0	OB_POP2_1000_plate01_f05	149614	4826	5022	81	21	31	1	894752	62839	82	180	96	49	1			4495.326	0	1057878	1414911	0	68	81053	5024	123.28515	138.06232	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	.11111111	.11111111	1	1	0	0	0	0		0		1	5.693578	120.1929	-99821.02	-191717.7									-5.676921	-6136.811	-4.397616	-17277.81	-.9730282	1071.3	-14.48764	.7219588	-320200	-10783.24	-12.0296	18.94156	-31.66959	-4.749033	-31.64195	-1797.781	-39.63651	-23179.53	-4077.869	-.9726834	-242.0817	-8.208216	-6.665259					.9304261	-.7434335	-1.004644	-1.103428	-.8938006	-2.109277	-.6844819	-.8159006	-.3322738	1.26184	-1.490564	.1232631	-1.421872	-1.062575	-1.127589	.5546795	-2.011205	-.9952385	.0168012	-1.126264	-.4059455	-1.501787	-.4620831	.5472032
1299	1.563765	1.811765	0	0	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_f06	0	0	0	0						110	12	3	12180.51	0	0	33	50197	28.648756	11105	49	55	2	0	OB_POP2_1000_plate01_f06	136398	3410	3022	84	23	40	1	1207221	67739	92	140	135	51	0			4262.714	5	1134022	1568096	0	88	106180	8552	172.75249	197.30627	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1	1	0	0	0	0		0	0	1	4.563765	3.332886	12178.34	92748.55									4.323079	6776.189	4.602384	-30493.81	-1416.973	-928.7	-11.48764	2.721959	-7730.98	-5883.24	-2.029605	-21.05844	7.330411	-2.749033	-28.64195	-827.781	-19.63651	1947.468	-549.8693	27.85522	1748.859	9.157988	8.089404					-.1385763	-.0234599	.0137354	.3576104	.2410404	1.118176	.7303277	-1.248016	-2.592656	-1.004191	-1.274372	.7777628	-.2854277	-.601558	-.2036749	-1.553712	.2936997	-.6744897	.0537874	-.6808308	-.0170295	-.4022501	.2936547	2.249881
1089	1.66	2	1	1	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_g05	0	0	0	0						103	5	3	14313.7	0	0	36	47195	17.790333	14808	212	55	2	0	OB_POP2_1000_plate01_g05	186425	4143	2812	101	20	45	1	1429322	89467	91	188	130	56	0			3982.467	12	1085632	1501492	9	122	117033	10411	137.49132	194.62312	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1.66	2	1	1	0	0				1	7.32	-114.8629	-3362.107	112672.1									7.323079	3774.19	9.602384	19533.19	-683.973	-1138.7	5.51236	-.2780412	214370	15844.76	-3.029605	26.94156	2.330411	2.250967	134.358	2875.219	14.36349	12800.47	1309.131	-6.471197	-4529.759	.1489621	-1.996557					-1.37428	-.4765398	-.4853935	.7700506	-.0238749	-.6374841	1.359303	.2036749	-1.398694	-1.355811	.1633369	-.1955828	.4292772	.8725445	-.3103049	.9506695	.0476122	.1152741	1.076953	.2721291	.4620831	-.0102174	.6873728	.9987109
1098	1.563765	1.811765	1.66	2	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_g06	0	0	0	0						111	13	3	12180.51	0	0	34	67070	21.227444	13178	1	55	2	1	OB_POP2_1000_plate01_g06	197172	5633	2922	100	15	35	1	1600298	89034	105	165	153	53	0			4260.44	0	1187676	1639813	0	83	120428	5637	124.3703	131.15299	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	1	1	1	1				1	9.223764	-114.6923	119714.4	165749.4									5.323079	23649.19	-.397616	30280.19	806.027	-1028.7	4.51236	-5.278041	385346	15411.76	10.9704	3.941556	25.33041	-.7490333	-76.64195	1245.219	-24.63651	16195.47	-3464.869	2.519535	17529.65	1.736676	.3843645					-.1658442	.5297912	.6049601	.4703636	1.337828	-.0796597	-.0674763	.5089896	.7279133	-1.138823	.075429	-1.903602	1.048727	.8495603	1.083738	-.0913491	1.23942	-.3437788	-1.999295	-.1348109	-.1538635	.0715817	-.2372021	.5872062
1090	1.32	2	1.66	2	0	0	OB_Mix2_181107_10dpf_tank01_1000_plate01_h05	0	0	0	0						104	6	3	14313.7	0	0	22	44756	14.914044	12264	2	55	2	0	OB_POP2_1000_plate01_h05	124520	4294	2907	86	20	29	1	948398	61835	93	131	124	52	0			4228.037	0	1111891	1536424	0	101	114418	9690	165.33215	174.85675	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	0	0	1	1		0		0	5.98	-147.0957	56309.25	80647.98									-6.676921	1335.19	-6.397616	-42371.81	-532.973	-1043.7	-9.48764	-.2780412	-266554	-11787.24	-1.029605	-30.05844	-3.669589	-1.749033	-75.64195	331.219	-6.636514	10185.47	588.1307	28.25585	8322.124	-2.727327	-.9006414					-.3186394	-.2058624	-.2568944	-1.318604	-.2492407	-1.0467	-1.083738	-1.835338	-1.103428	-1.177857	-1.083738	-.1955828	-1.150349	-1.181657	-.0873671	-1.982097	-.3437788	-.5135096	-1.703514	-.3354768	.1988357	-.1194848	.555132	1.825439
1099	1.563765	1.811765	1.66	2	2	2	OB_Mix2_181107_10dpf_tank01_1000_plate01_h06	0	0	0	0						112	14	3	12180.51	0	0	36	39134	16.1454	12123	384	55	2	0	OB_POP2_1000_plate01_h06	159454	5315	4368	88	22	30	1	1187557	67081	97	155	121	51	0			4361.68	0	1017922	1385512	0	223	93256	15403	116.42707	143.51679	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	1	1	1	1				1	9.223764	-13.45259	-88717.67	-145689.5									7.323079	-4286.811	-5.397616	-7437.814	488.027	417.3	-7.48764	1.721959	-27394.98	-6541.24	2.970395	-6.058444	-6.669589	-2.749033	306.3581	190.219	115.3635	-10976.53	6301.131	-9.730997	-12590.76	-3.345368	-5.265138					.3044925	-1.140662	-1.179106	.7700506	-.7073241	-.8703174	-.8959993	-.51804	.3238762	.5915677	-.9019402	.4467393	-.3691374	-.6794774	.3311829	-.7200097	-.5686108	-.6744897	2.255074	-.3929316	1.773856	-.9230555	1.501787	.2936547
1329	1.563765	1.811765	.66	1	2	2	OB_Mix2_181107_10dpf_tank01_1030_plate02_a07	0	0	0	0						113	15	3	12180.51	0	0	32	52033	17.906578	10852	22	55	2	1	OB_POP2_1030_plate02_a07	151066	3873	3142	88	20	39	1	1317767	72602	104	137	123	64	0			4348.151	0	1160580	1593547	0	33	100269	3009	147.26238	184.47188	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	.11111111	.11111111	2	2	1	1	0	0				1	7.334876	-26.9814	59108.52	69980.53									3.323079	8612.189	3.602384	-15825.81	-953.973	-808.7	-7.48764	-.2780412	102815	-1020.24	9.970395	-24.05844	-4.669589	10.25097	-55.64195	-1080.781	-74.63651	-3963.532	-6092.869	6.836355	4677.064	-1.58419	-2.369045					.2484795	.2818287	.2215586	.2369463	.3746289	-.6084982	.5873599	-.783141	-1.754382	-.8224373	-.9019402	-.1955828	.0993176	-.2361824	.9632082	-1.654129	-.4423612	1.069576	-.3177557	-.7955847	-1.359737	-.6702203	-.9441193	1.25566
1170	2	2	.66	1	2	2	OB_Mix2_181107_10dpf_tank01_1030_plate02_a08	0	0	0	0						121	23	3	11753.88	0	0	24	29906	18.386378	8784	6	55	2	0	OB_POP2_1030_plate02_a08	158686	5290	4185	78	20	30	1	1041536	68281	90	146	137	50	0			4413.769	0	1042028	1437491	0	47	90150	2256	95.394166	104.86781	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	1	1	0	0	1			1	7.66	38.63628	-84513.07	-123108.7									-4.676921	-13514.81	-5.397616	-8205.814	463.027	234.3	-17.48764	-.2780412	-173416	-5341.24	-4.029605	-15.05844	9.330411	-3.749033	-71.64195	-3148.781	-60.63651	-14082.53	-6845.869	-17.29935	-8712.288	-1.474268	.055859					.5446104	-.9034066	-.8367382	-.9177874	-1.488922	-.5335531	-.8959993	-.5639549	.286359	.4234397	-1.702789	-.1955828	-.7407241	-.5732791	-.3904518	-1.127589	.4033254	-.838235	-.9270754	-1.763905	-.9282829	-1.044626	-1.301946	-.4022501
1330	1.563765	1.811765	2	2	2	2	OB_Mix2_181107_10dpf_tank01_1030_plate02_b07	0	0	0	0						114	16	3	12180.51	0	0	29	45005	20.369489	12011	91	55	2	0	OB_POP2_1030_plate02_b07	180533	5310	3817	103	23	34	1	1250623	72219	98	159	119	54	0			4326.002	0	1122388	1566152	0	67	97868	6347	127.70803	166.29138	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	.11111111	.11111111	2	2	1	1	0	0			1	1	8.674876	-49.13032	29378.9	55085.96									.3230785	1584.19	-1.397616	13641.19	483.027	-133.7	7.51236	2.721959	35671.02	-1403.24	3.970395	-2.058444	-8.669589	.2509667	13.35805	78.21902	-40.63651	-6364.532	-2754.869	-6.384263	925.6824	.8787206	.9450533					.1795232	-.117559	0	-.2246877	-.2083949	-.2083949	-.2117803	.0357032	.3071488	.04392	.3691374	.7777628	-.1152741	-.2854277	.4423612	-.4249322	-.7097679	-.2036749	.3142236	-.4074928	-.435715	-.7223022	-.0920851	.70473
1171	2	2	1.66	2	2	2	OB_Mix2_181107_10dpf_tank01_1030_plate02_b08	0	0	0	0						122	24	3	11753.88	9.330651	0	41	45241	25.340622	11107	0	55	2	0	OB_POP2_1030_plate02_b08	192293	4931	4020	114	23	39	1	1234223	77439	99	154	148	51	0			4195.686	11	1179392	1629645	15	73	104425	7066	153.64162	152.6548	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	0	0	1	1	1	0		1	8.66	75.20612	19539.23	72728.14									12.32308	1820.19	3.602384	25401.19	104.027	69.29996	18.51236	2.721959	19271.02	3816.76	4.970395	-7.058444	20.33041	-2.749033	-77.64195	-825.781	-34.63651	192.4677	-2035.869	24.30004	-11944.79	5.479977	2.186713					-.5251738	.4615765	.516537	1.488922	-.1840576	.6571085	.5873599	.3947357	-.167894	.2377153	1.23942	.7777628	-.2036749	.0913491	.5316958	-.788542	.9952385	-.6744897	-2.350132	-.6723821	-.3222245	-.4849421	.0715817	1.460977
1331	2	2	.66	1	1.32	2	OB_Mix2_181107_10dpf_tank01_1030_plate02_c07	0	0	0	0						115	17	3	11753.88	0	0	30	49189	26.630489	14384	4	55	2	0	OB_POP2_1030_plate02_c07	160131	4214	3690	100	23	38	1	1425060	78626	107	144	134	66	0			4604.717	0	1306737	1757229	0	93	133995	9496	160.98677	171.32711	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1	1	0	0	1	1	1	0			5.98	229.584	107244.1	88862.14									1.323079	5768.189	2.602384	-6760.814	-612.973	-260.7	4.51236	2.721959	210108	5003.76	12.9704	-17.05844	6.330411	12.25097	-73.64195	2451.219	-14.63651	29762.47	394.1307	25.14013	4017.476	6.769844	6.597597					1.391815	1.576228	1.497564	-.0836517	.1356936	.8703174	.4205953	-.5089896	-1.24618	-.1643867	.075429	.7777628	.411945	.1794365	1.256704	-1.283357	.2280334	1.301644	-1.185234	.1756234	.0784124	.5472032	.5236191	1.69712
1332	2	2	0	0	2	2	OB_Mix2_181107_10dpf_tank01_1030_plate02_d07	0	0	0	0						116	18	3	11753.88	0	0	36	37116	21.482911	10611	59	55	2	0	OB_POP2_1030_plate02_d07	168448	4813	3573	95	22	35	1	1038326	67329	87	147	114	62	0			4360.106	0	1095502	1496049	0	62	101729	6289	115.38263	145.50945	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	1	1	1	1	1	1	1		0	1	7	-15.02632	-10537.05	-34264.19									7.323079	-6304.811	-.397616	1556.186	-13.97303	-377.7	-.48764	1.721959	-176626	-6293.24	-7.029605	-14.05844	-13.66959	8.250967	-18.64195	-1321.781	-45.63651	-2503.532	-2812.869	-11.46964	-14608.76	1.622266	-.2523542					.2974421	-.3882096	-.516537	.7700506	-.9299809	-.0079576	-.0674763	-.2525281	-.3449144	-.3801667	-.3522063	.4467393	-.783141	-.6400318	-.6206801	-1.105398	-.9199576	.838235	.1178756	-.8716891	-.519717	-.5872062	-.105775	.2372021
1333	1.563765	1.811765	1.018702	1.168142	0	0	OB_Mix2_181107_10dpf_tank01_1030_plate02_e07	0	0	0	0						117	19	3	11753.88	0	0	32	47182	24.4006	13800	42	55	2	0	OB_POP2_1030_plate02_e07	174165	4050	2733	111	22	43	1	1253768	74733	99	153	132	57	0			4503.385	5	1198084	1629974	0	122	107830	8728	104.92863	113.44985	10	1	OB_POP2	insH2B_lfabp	1	0	0	6	0	0	2	2	1	1	0	0				0	5.582467	244.0038	-15708.88	18796.48									3.323079	3761.19	7.602384	7273.186	-776.973	-1217.7	15.51236	1.721959	38816.02	1110.76	4.970395	-8.058445	4.330411	3.250967	-35.64195	1867.219	14.36349	3597.468	-373.8693	-10.7547	-173.9355	4.539955	3.80025					.9728152	.6412036	.5244005	.2369463	-.0318356	.4972006	1.041878	-.0993176	-1.513476	-1.563928	.9444559	.4467393	-.0913491	-.0913491	.5316958	-.8495603	.13126	.2689415	-.0638852	-.0201619	.4620831	-.3366072	.3366072	-.0715817
